,Price Score,Market Capitalization Score,Price to Earnings Ratio (TTM) Score,Basic EPS (TTM) Score,Number of Employees Score,Free Cash Flow (Annual YoY Growth) Score,Free Cash Flow Margin (FY) Score,Free Cash Flow (Quarterly YoY Growth) Score,3-Month Performance Score,Basic EPS (FY) Score,EPS Diluted (TTM) Score,EBITDA (TTM) Score,Gross Profit (MRQ) Score,Gross Profit (FY) Score,Total Revenue (FY) Score,EPS Diluted (FY) Score,Last Year Revenue (FY) Score,Net Income (FY) Score,Current Ratio (MRQ) Score,Debt to Equity Ratio (MRQ) Score,Net Debt (MRQ) Score,Quick Ratio (MRQ) Score,Total Assets (MRQ) Score,Total Debt (MRQ) Score,Total Current Assets (MRQ) Score,Dividend Yield Forward Score,Dividends Paid (FY) Score,Dividends per Share (FY) Score,Gross Margin (TTM) Score,Operating Margin (TTM) Score,Pretax Margin (TTM) Score,Net Margin (TTM) Score,6-Month Performance Score,YTD Performance Score,Yearly Performance Score,1-Year Beta Score,Volatility Score,Price to Revenue Ratio (TTM) Score,Enterprise Value/EBITDA (TTM) Score,Enterprise Value (MRQ) Score,Total Shares Outstanding Score,Aggregated Score,Ticker,Sector,Description
476,0.070020547790548,0.0,1.0,0.1126150722542241,0.0018568988349999,0.1783939342825721,0.776608407383398,0.3928162625870257,0.6894939057396536,0.0866084929307091,0.1062284866238276,0.0557402839755513,0.0347240166877071,0.0404188442238587,0.0116604704768386,0.0836322151636622,0.0116604704768386,0.061067933529289,0.1786475381495665,0.0,0.8691495740593211,0.239671047511024,0.001184239979959,0.9446619171405112,0.0,,1.0,0.0,0.694744112725307,0.5015759391266867,0.3677255020850605,0.4407937607390646,0.1652153957277286,1.0,0.0,1.0,0.427008217775276,0.6653673287153465,0.3447154928927116,0.0149223577866327,0.0867404793922798,0.21864242467316053,MTCH,Technology Services,"Match Group, Inc."
343,0.0765913247679906,0.0335487063607565,0.6586137718939953,0.1575518930683627,0.0664405120626451,0.0883718729488535,0.4341742086068513,0.6908706755784159,0.4755287878489059,0.0918946677698211,0.1533733750844994,0.0675471564835833,0.0272284795644626,0.026973328675481,0.0290901636720913,0.0911570047742953,0.0290901636720913,0.0764441058529707,0.5185635557130099,0.5322957692935839,0.9084794904000232,0.4229727047048335,0.0333776277730617,0.9614713118620112,0.0426297497723688,0.0,0.9981346678798908,0.0040100250626566,0.28795316742316,0.3679635722949639,0.5026261698770235,0.5580983029635455,0.5872498614244185,0.4122219869408362,0.4875610154008672,0.490884501634669,0.0018627570505947,0.7425601286695693,0.3613214230320656,0.0192440512083517,0.1358690072787422,0.21841159159589552,IR,Producer Manufacturing,Ingersoll Rand Inc.
350,0.11766432587441,0.0295583648414047,0.702188010788908,0.1878379105878009,0.0222348041379575,0.172604368866304,0.9443628489805878,0.3599659325209617,0.0,0.2346458425885546,0.1824761653159698,0.050591220430666,0.0620697392299195,0.0716315747241609,0.0206326536291115,0.2230478914179891,0.0206326536291115,0.1477748521179273,0.693802550132108,0.5750327013878533,0.0,0.8146260682383706,0.0134315575972873,0.0,0.0807950512367522,,1.0,0.0,0.8684133417169314,0.3934694603746866,0.4856523139703018,0.6790480845652975,0.0,0.4628439613168063,0.0,0.9148869978246804,1.0,0.6553087811795668,0.3496176212126263,0.0228572759120978,0.091830929736467,0.21839318873292035,ZM,Technology Services,"Zoom Video Communications, Inc."
405,0.0,0.0138013099173416,,0.0712890399686218,0.0168320442201024,0.6548612933194686,0.3528110892593064,0.3087878257594822,0.4792251338816879,0.0327685780311953,0.0669585622265907,0.0,0.0456564620482878,0.0466325845646183,0.0207707333266977,0.0351547543699258,0.0207707333266977,0.0006353888124673,1.0,0.3715672869985476,0.937365191046253,1.0,0.0148303629009867,0.9399482572785433,0.0740835893270362,,1.0,0.0,0.6529795750784183,0.0,0.0,0.0,0.5790333457639196,0.9608046598871064,0.0,0.8214110956235765,0.7554630299042246,0.7549318012873782,,0.0071987133194515,0.6083739908207636,0.21799584884906975,SNAP,Technology Services,Snap Inc.
280,0.2007361076613905,0.0660849813597558,1.0,0.1066124727941119,0.1096242058998522,0.2021725930144648,0.755342010837256,0.2696038177949658,0.2026998688678369,0.1799826375444759,0.102494968880877,0.1936669734992505,0.1348087127189522,0.1264128728452278,0.056180285029955,0.1758284691780554,0.056180285029955,0.1154251502633356,0.1226618553212194,0.4908117774493066,0.7175049370939917,0.1771864580529333,0.126148668117178,0.7898638235489692,0.0726042936766777,0.1029193541468639,0.940917652411283,0.1784461152882205,0.6469958004237036,0.5342186836888879,0.3562006962982818,0.3919895758418538,0.150273642143888,0.5647057308818396,0.2028013057383847,0.6289184276288278,0.2918267845328512,0.7797740579103969,0.1436311097567912,0.0968629799584506,0.0832578369720526,0.21796157138809458,GPN,Commercial Services,Global Payments Inc.
172,0.0746042856820285,0.1407771025837833,,0.0754343328693271,0.0052060342014855,1.0,0.611633851602529,0.4527166148765477,0.5183140186554723,0.364774593755222,0.0692507323289225,0.0,0.0016030603992425,0.3898715878197912,0.1393117680069517,0.3330989162115067,0.1393117680069517,0.407728961470628,,0.4632840382092918,0.3843803252426189,,0.8202494470974571,0.3615448898263542,,0.1524858846930937,0.9045427661510465,0.1142857142857142,0.4025943202042329,0.0,0.3074553396718639,0.270650483064431,0.4332406727027328,0.7539793405491835,0.2547431558888046,0.8458639528525291,0.2402166843571881,0.555993431149892,,0.305197297751699,0.3142780713005039,0.21580558570069286,KKR,Finance,KKR & Co. Inc.
354,0.2883690473502382,0.0287735651687366,0.4882855973707131,0.2140747690864205,0.1993503253171602,0.0102121633232662,0.2513069440343479,1.0,0.378789485385277,0.1861695407100673,0.2076395309986868,0.080585841870732,0.0445107848745463,0.0312245561578464,0.0919894916400352,0.1779851066988599,0.0919894916400352,0.0775542394947408,0.2911278772195227,0.4632739363856654,0.8606489966803709,0.3565600252201862,0.0304772273809044,0.9402820179352088,0.0707529109598053,0.0,0.9922606915377616,0.050125313283208,0.0089367242362355,0.2026127265437455,0.3826299050967671,0.4262295838014672,0.4935112872723306,0.3903859390273099,1.0,0.3197832826409926,0.1775468599806303,0.939682474227594,0.2953802261077002,0.031895816404903,0.0333940628475187,0.21566598735740217,PWR,Industrial Services,"Quanta Services, Inc."
394,0.0493824372840788,0.0156623627471886,,0.0959300760611257,0.0918709095445559,0.3152370240313001,0.2271741835590371,1.0,0.4843376805139314,0.0383155972725457,0.0918227802857831,0.0136578182730453,0.0538157596260059,0.048287855271433,0.0591293520627065,0.0404721160833587,0.0591293520627065,0.0333437358625113,0.0942827835629815,0.1333560455644247,0.935886777222833,0.0331126311424176,0.0,0.9967507395683364,0.0036079936701865,,1.0,0.0,0.2103253184545706,0.1069936006500315,0.3224596469922599,0.3731625433749105,0.4538231230413272,0.714460752028483,0.4594825615897955,1.0,1.0,0.8894683232598412,1.0,0.011161892121684,0.1430737774624736,0.21522394181197035,CHWY,Retail Trade,"Chewy, Inc."
332,0.0389504820827782,0.038221950613434,0.6903006033372945,0.1424511832157936,0.0,0.1568094212451914,1.0,0.4368037699780324,0.0965585077500321,0.1064204404194703,0.1388744279287329,0.0560250486516089,,0.0466035024448422,0.0060854223331552,0.1057533775600303,0.0060854223331552,0.0881194641338189,0.4157312576405734,0.4800327946744465,0.8308756911331954,0.5042758202171622,0.0441399417883608,0.8946687677160058,0.0180213017170145,0.3550427655612778,0.9351264786169244,0.1363408521303258,,0.9317998727056124,0.97239878673044,0.8010345458865451,0.215299334550634,0.1461050416606976,0.4731713574535644,0.0647496502403577,0.0137085427313332,0.2559744548689419,0.7295175251415256,0.071173198857821,0.1500178043005256,0.2148797068513093,RPRX,Health Technology,Royalty Pharma plc
395,0.4574705895635288,0.0155470174603635,0.6097231701496452,0.3169303298545686,0.17358405466096,0.231253699397569,0.4772133040745874,0.3530090160825159,0.5458348233821549,0.1385572859139947,0.3123645094367477,0.079002321711378,0.0202295299433626,0.0121150005352822,0.0317291861794971,0.1353094696703314,0.0317291861794971,0.0512722046268022,0.1757022092182773,0.4912642748958904,0.8529338209231948,0.2363838201380025,0.0424327359083143,0.9276809951425304,0.0325731884682425,,1.0,0.0,0.1276907257970841,0.3253955294631944,0.4384198577255486,0.4909653249173956,0.3227828539095272,0.7075931128758444,0.3159713323810276,0.7024685999606699,0.2496137249742135,0.8561712278733207,0.2637031389049321,0.0208140507597804,0.0094376676424974,0.21425283663903394,ICLR,Commercial Services,ICON plc
181,0.3501930589111929,0.1341395526391243,,0.0500242257377313,0.0626019614993378,0.2308538555502182,0.7572500205087114,0.408686733287511,0.5441976174892518,0.0503674237947154,0.0454937489801785,0.019680780817747,0.1105884833122929,0.093295408106816,0.0290512484035037,0.0518999507724044,0.0290512484035037,0.0414936142414431,0.3513515671844377,0.4914227742933641,0.973924578264541,0.432422833446877,0.0276458124785181,0.9542048461249404,0.0962151820786279,,1.0,0.0,0.8617099467493518,0.0333831276502654,0.253168539893934,0.2777029103564476,0.5843161328341815,0.3571163942494825,0.1999464768937831,0.6671636561811574,0.328389349526631,0.4695080210818374,1.0,0.0827329839955923,0.0780168609952457,0.21101703953006,WDAY,Technology Services,"Workday, Inc."
204,0.3926885993632443,0.1158329512175114,0.6473205574634381,0.3018680735539542,,,,,0.3786627968183153,0.2614313021434073,0.2957598738140933,0.1204707281764277,0.1948205972857819,0.2243236294279817,0.0563903133781573,0.2501699524133243,0.0563903133781573,0.1271725377047767,,0.4778426907558374,0.9063006673625108,,0.1104409296796199,0.9054342228772108,,0.1563702092319094,,0.4090225563909775,1.0,0.4948643589964304,0.5801724708645348,0.6240489252018401,0.5969560592769378,0.3601532272710188,0.8446733524716268,0.3437004837381809,0.1194368208905637,0.6716392784685973,0.326253460400926,0.0984206523596391,0.0599642193200419,0.20979813567033645,AJG,Finance,Arthur J. Gallagher & Co.
428,0.7397204597285886,0.0096973879836069,,0.0065178770563036,0.0179548202598698,0.5241557336276307,0.5876386980613926,0.4354730683916948,0.5968961038893106,0.0,0.0015384734924125,0.0065865808500902,0.0124259063831465,0.007248935265033,0.0,0.0,0.0,0.0330262389046345,0.4604571582570916,0.4615207538296909,0.942895739674077,0.5541935741317664,0.0,0.9932475284577236,0.0031786435462393,,1.0,0.0,0.990459134489204,0.0,0.2194291586771492,0.2462904616788793,0.4718324437220972,0.8252336308003335,0.2359662363879324,1.0,0.846271554569219,0.2509296148971458,,0.0,0.0,0.20809702887674508,HUBS,Technology Services,"HubSpot, Inc."
478,0.1708853613927337,0.0,0.9601077298207278,0.493455205457328,0.0952296412874498,0.1960180555606079,0.1131224721028551,0.0,0.2427621621138762,0.6362932380164412,0.4756291812679197,0.1553114227579141,0.0327146125927094,0.1379159920070123,0.4629805430004999,0.5802214460410855,0.4629805430004999,0.2032928282524502,0.2988092332786407,0.4840533347559747,0.8397806507441331,0.1388575968157774,0.0663682717701712,0.9097657041324588,0.2785977568460406,0.4639110995146693,0.9265241128298454,0.4160401002506266,0.0,0.1856188794696828,0.3707412845618607,0.4191631195395043,0.4570179030447317,0.1447461757998807,0.4799926734114659,0.0,0.0767470128120481,0.0,0.0333900303110102,0.016743009392946,0.0360921818881866,0.20695704300707363,BG,Process Industries,Bunge Limited Bunge Limited
324,0.0628401110935489,0.0409876862358908,,0.0970567651333953,0.0,0.1696663521719111,0.8296466443674869,0.4311308853231952,0.0482130023716098,0.0573001789229571,0.092953325200662,0.0129989828566345,0.0078912784046078,0.0050994934665973,0.0,0.0581784226853262,0.0,0.0500541062233602,0.3743536688250484,0.5576133466053352,0.95217584134565,0.4580950554343009,0.0012136044756049,0.0,0.0368501634207659,,1.0,0.0,1.0,0.0955455964043725,0.3134417615541883,0.3647221627035404,0.3996122762945417,0.4803609093522183,0.2360235563857078,0.9907981560188792,1.0,1.0,1.0,0.0527006218020033,0.1689539147266888,0.20602826598107538,TTD,Technology Services,"The Trade Desk, Inc."
182,0.1374218167859642,0.1333832362626741,0.9495019764662612,,,0.0428892985280375,0.2633623260710931,0.0,0.0,,0.3930294718684682,0.230726527245763,0.1850934985008679,0.2170322117736182,0.8060745215581469,0.3485587253959696,0.8060745215581469,0.3819441015652096,0.2670874360967582,0.5236076455530038,0.7837720820739569,,0.1710001673666974,0.8626776626393118,0.5834042396416849,0.3756949026651028,0.7954959053685169,0.3208020050125313,0.0,0.1778949774936516,0.4093421090372636,0.4571689515191532,0.3763270400919951,0.0,0.6056536398655793,0.0986437748497061,0.2266026635370236,0.0,0.1652124046429727,0.1579731151701677,0.192345304484826,0.20598728579604508,ADM,Process Industries,Archer-Daniels-Midland Company
105,0.1039582721791948,0.2570530318874786,0.8272204288617971,0.2199235543387142,0.1206600387693606,0.088349591566505,0.0915359212769862,0.0,0.3497161963785273,0.1374486972044816,0.2163808576601216,0.4955414206008746,0.2704059491873126,0.1845759234047019,0.1743502626644028,0.1349226814193175,0.1743502626644028,0.2293560113617387,0.0827296372634644,0.3510525949583807,1.0,0.0708493376707539,0.4073554767649018,0.1285990650433536,0.1587383180029508,0.7740784599532806,0.3682893539581438,0.5253132832080201,0.1953064913948537,0.5133099604011001,0.5517314721751401,0.6060373637769672,0.192291601997781,0.052633305445131,0.4612766198287509,0.0330443584244293,0.034380399282284,0.8423573565618448,0.1968697477097593,0.4097281075804098,0.403273371004274,0.2053358400307358,SO,Utilities,Southern Company (The)
387,0.1839817553683925,0.0173916482089131,0.7466411493107484,0.2369046428818629,0.1096242058998522,0.2485159359650083,0.4611222410115616,0.3681038358163578,0.5212677492562634,0.1662557008766817,0.2339023613237087,0.0842507893587169,0.0393719425595707,0.0423788184220735,0.0505413718119923,0.1628691092930761,0.0505413718119923,0.0830862685787015,0.2022190829635489,0.5143980035666733,0.8619533793023493,0.0866980092386126,0.0459801636821635,0.9367968688385414,0.0505981568453388,0.0370613540090687,0.9790718835304822,0.0962406015037594,0.2289361662366116,0.362933547669035,0.501596542770513,0.5305345269152463,0.5820522535385113,0.3240148010731772,0.7016438306042883,0.3448754844615673,0.0702639987753404,0.8672640049668286,0.2305320159519948,0.0180349632222896,0.0486336054852498,0.20497943051076983,WAB,Producer Manufacturing,Westinghouse Air Brake Technologies Corporation
401,0.094948856323526,0.0148663580735391,0.8356388649715386,0.2126714374706791,0.7477832370496902,0.0654750087233794,0.2852368955114061,0.0,0.5437443525015654,0.248994065789849,0.2091960341572195,0.1616043807335737,0.0610696300187317,0.0872600556199198,0.2759537323503691,0.2410133938129507,0.2759537323503691,0.1576963425729269,0.204833882806661,0.5124772521031651,0.8630939441272507,0.146242883264944,0.0716303345309499,0.9287885099271488,0.1957325131943628,0.5207651559820723,0.8841043400713728,0.3416861453634086,0.0,0.2010874601350518,0.3784969151403617,0.4252816590373609,0.3683389483373442,0.6238931091913598,0.2421570114765235,0.4640572413377469,0.3761901927641291,0.0,0.0551877129675782,0.0151561363697843,0.0892876383010884,0.20488965770644907,MGA,Producer Manufacturing,"Magna International, Inc."
241,0.2429606882380834,0.0914487596122835,0.6136075232804796,0.2218116237396848,0.0515661286298293,0.1491870806432783,0.7073225179939793,0.0,0.3412180881763539,0.1587564243123285,0.218245674014561,0.1003386881998217,0.1451495186997002,0.1336099101838096,0.0439764792998935,0.1551645998890425,0.0439764792998935,0.1014884554407143,0.2239640700064303,0.543105157486695,0.9327742827401532,,0.0297976883038872,0.9755807138516164,0.0373174783903887,0.0387758420046579,0.9560964513193811,0.1363408521303258,0.8699072475362216,0.4798876990973626,0.6198009171314544,0.6109090853298575,0.3525751024697353,0.3904324588773141,0.4512447471038301,0.1050920986113008,0.0,0.6692966963187461,0.3317986956394528,0.0645134559405393,0.085478828134823,0.20470410628432845,EA,Technology Services,Electronic Arts Inc.
327,0.3544832569377018,0.0392947585039949,0.6148088929911868,0.2696862959231544,0.0445463792871811,0.1193446519177094,0.4221343489461202,0.4503346346663323,0.4689298939608556,0.2513969440448,0.266626003310049,0.0920732223031871,0.0286339158908,0.0179048488955719,0.0323027022600192,0.2436961328988802,0.0323027022600192,0.0921530971270236,0.321363883006016,0.4765916337998896,0.8465350021604221,0.2816309024318374,0.0345959187035273,0.9294514436466712,0.0178683897045794,0.1048870236625786,0.9553230209281164,0.2967418546365915,0.140493513644953,0.3959064342702352,0.508079246228724,0.5368314623509873,0.5139323950415347,0.2611005111901266,0.4365704193842665,0.265805392647703,0.1020652198180222,0.7920487501042904,0.2807817241893576,0.0423256127706537,0.0294855251330042,0.20389306126250129,VMC,Non-Energy Minerals,Vulcan Materials Company (Holding Company)
268,0.034186104274392,0.0734662693035659,,0.0,1.0,0.0662962918615365,0.2536421739263794,0.1887317647709588,0.2863441292492664,0.2500193595454786,0.0,0.0,0.7640346378412499,0.8181162453781523,1.0,0.2430710205740094,1.0,0.3816281841941879,0.0528180905988425,0.3671662601238317,0.3445653003609175,0.0011700642239983,0.2789384958062864,0.4410502566259602,0.319439790456508,1.0,0.6226114649681529,0.3834586466165414,0.1079327312258393,0.0424134379326732,0.2631715976328206,0.3349384773179592,0.2542519551707277,0.1242119182385807,0.1415527694859853,0.2675383058455705,0.1657327600399655,0.0,,0.2009520669035534,0.3148224663874165,0.20251853550940258,WBA,Retail Trade,"Walgreens Boots Alliance, Inc."
165,0.0300991261544019,0.1508626163478062,0.7631130066364059,0.1473540110900043,0.1216196764101875,0.2041933759065993,0.6058078826060751,0.4127104055297632,0.0550639562229492,0.1073089416645948,0.143435457928966,0.1772315543693398,0.1959424806690863,0.1791772536562089,0.0896012769543578,0.1061010962907397,0.0896012769543578,0.2086634235598188,0.02681504465434,0.5019919475458261,0.7067808982694158,0.008193566994423,0.1495692372110948,0.7993369014058371,0.0528086792830188,0.4087136772446389,0.7827570518653322,0.1428571428571428,0.543084331183693,0.498310094038349,0.5962309034831496,0.6286257636265447,0.2103728238593352,0.1539879703557814,0.3862605318020241,0.0262858170737259,0.1494200025507589,0.7687600493709876,0.308599113406596,0.171284382904571,0.5313861171039981,0.19962691633156537,KDP,Consumer Non-Durables,Keurig Dr Pepper Inc.
338,0.0,0.0354552089665077,0.8418173412656498,0.1091965514854607,0.0164913728576089,0.1534896191846748,0.6022581513871379,0.3914167633334121,0.2042194892672472,0.0587103689725583,0.1051367920496662,0.1373812476869951,0.0934935695123875,0.096976079747607,0.0575642800807493,0.0598505981543558,0.0575642800807493,0.1429526103873096,0.0,0.978649699387648,0.747574324551584,0.0044976854214717,0.0203685785909035,0.8475383547175414,0.0,0.2641782998863619,0.9390354868061874,0.0132100250626566,0.4636358660428468,0.5515443638456096,0.6019332039706944,0.6205798129391193,0.1735903236500517,0.2597883298573466,0.4252378408490004,0.1451980871635492,0.0,0.8447523214062027,0.1780646666265203,0.0661885786898499,1.0,0.19777097221449857,SIRI,Consumer Services,Sirius XM Holdings Inc.
294,0.0167769322826111,0.0594380442023519,0.9627462855861508,0.2150284171748944,0.2679644166362781,0.0879928088516859,0.3388494351305104,0.3455514199853142,0.3634902217602306,0.1712891827011252,0.2108679943123101,0.2678183454556587,0.2584474120246173,0.3378917172741075,0.4867330794335039,0.1665650859138751,0.4867330794335039,0.2921445888522974,0.0688761137899296,0.0,0.7653527881601951,0.03150715947801,0.1094393209392473,0.8145226014867141,0.3243169748825002,0.6861506049505957,0.7641037306642402,0.2005012531328321,0.0912736031748817,0.2521334376720835,0.4420748107508392,0.4740337767791174,0.1613520518002452,0.4707877216027685,0.2491003001637396,0.4670271619163677,0.1141403113955627,0.0,0.0419318051359574,0.0796679750566963,0.3616130676721811,0.19757167368729456,HPQ,Electronic Technology,HP Inc.
411,0.290333506446587,0.0127300016468516,0.685579019953727,0.2694325024802541,0.0582835921156171,0.102463933517912,0.3649865310666652,0.3179948588107926,0.2737893750185742,0.2338021739750649,0.2648971631481208,0.0692121013115972,0.0039771382357582,0.0258164708722325,0.0337836198732136,0.2251263898981848,0.0337836198732136,0.0817515176861349,0.1944524804773288,0.256057247272937,0.8585624715162372,0.2573106525469565,0.0142234217243159,0.938360284600432,0.0,0.3299803328565843,0.9338717015468608,0.5132832080200502,0.2261085258835583,0.3707690467887007,0.5078622373100496,0.5463889405092195,0.237128625448569,0.6186797157693346,0.4677391691711038,0.4304993356824502,0.0909184293082061,0.8108625372351486,0.3012792433071551,0.0266064416893263,0.0235206444824365,0.19732885737609152,BR,Technology Services,"Broadridge Financial Solutions, Inc."
316,0.0766139047576038,0.0461369031934876,0.8920127423502132,0.2313250324932514,0.1489693491737519,0.2857372856696941,0.4628241542601643,,0.6458406288838261,0.1492682091809078,0.2285293592024802,0.1749428847572971,,0.1662679838763117,0.1184048708458418,0.1466122818944029,0.1184048708458418,0.130845492997846,0.1174508962716168,0.3455877096990269,0.7302711226681435,,0.0880414529267418,0.800255792447208,0.1049164843573313,0.5769761193570431,0.8284568179686913,0.324812030075188,0.3528665836235537,0.3738128993576087,0.5100379738499605,0.5412538140367978,0.4040070879627321,0.235657674162575,0.4581743390575123,0.1691527089946329,0.0907093239249175,0.9356399421774884,0.1310488369632002,,0.1561520262389046,0.19707616458471844,CCEP,Consumer Non-Durables,Coca-Cola Europacific Partners plc
443,0.0814460225348296,0.0067240095324215,0.795120564725267,0.189537557584194,,0.1449593590749041,0.6828050677883446,0.3831486014904415,0.2352348742746517,0.1441858190310445,0.1856657782888755,0.0723843630549136,0.0729174885592551,0.0826310429873256,0.0164023236762478,0.1399782773467107,0.0164023236762478,0.0922320764697791,,0.4492521240169317,0.8945478395660458,,0.0325905156675507,0.9406474180443848,,0.0838112140005915,0.9728161965423112,0.0847117794486215,1.0,0.7138013493611675,0.724268414106159,0.7251975602728261,0.2278371609390726,0.2661354766414666,0.3802964661549944,0.4160314596611159,0.0,0.7040664341883514,0.2247850522276764,0.0155486455030042,0.0882719816626459,0.19637518413976418,BRO,Finance,"Brown & Brown, Inc."
464,0.2249192765371328,0.0025442332236766,0.7936669746838059,0.2904704407546125,0.2775607930445464,0.0720234163326,0.2675779813127383,0.4671907868563392,0.3833174149787424,0.2495384276788516,0.2872322240266046,0.0770043386590386,0.0637288937983273,0.0731299626588795,0.1073057956743336,0.2417700055478718,0.1073057956743336,0.0900395309355459,0.2526457363235388,0.4892307728025148,0.877734100208246,0.3222590735911127,0.034735229116204,0.9402254195010988,0.0597734740816244,0.0955573117056263,0.973624203821656,0.2365914786967418,0.1273299660979581,0.253033778739724,0.4215367381374495,0.4584200407763771,0.2773885357898896,0.2561595386060911,0.4231820621977123,0.3739094696167562,0.1023113663098181,0.960774412972922,0.20609512802933,0.0143460635129022,0.0270232324123135,0.19479658703996805,J,Industrial Services,Jacobs Solutions Inc.
409,0.6351751078194504,0.0128716401543026,0.8344768826693852,0.6557099679297376,0.0568441356543769,0.1830167535075911,0.3675209265694044,0.3187213647342964,0.0,0.5102116507782537,0.6517921662172976,,,,0.2108388512781616,0.4867476187127374,0.2108388512781616,0.0912211408825097,0.2516488269379195,0.4651998736899385,0.9667382889131432,,0.0289047328807371,0.9676476546443964,0.1610014719272422,,1.0,0.0,,0.190247649014667,0.3843301104148245,0.4277070558036117,0.2453577129595924,0.0,0.5861472318352391,0.0107883032192631,0.3094081789177613,0.9973594443238878,,0.0279894794621116,0.0003466998883247,0.19398835162511308,MOH,Health Services,Molina Healthcare Inc
200,0.4628220471018583,0.118447284612906,1.0,0.1106116421973897,0.0376513828378404,0.1334789316916417,0.5998921904229344,0.3275196315207593,0.1021314214800518,0.0368768773664497,0.0976153660867605,0.1847681389458525,0.1205050694334858,0.121581802523923,0.0585751288910577,0.0390929620166123,0.0585751288910577,0.0359829885593692,0.2107253625062097,0.3781241429825223,0.7133851122999266,0.0804388835036027,0.0653410608113727,0.8164045767411364,0.0387894056326217,0.2131912766149087,0.8696542311191993,0.6095238095238096,0.5728718159571161,0.747504291437538,0.4321402065901997,0.3970367944789894,0.2518317997725543,0.1600079069716878,0.4336398786071346,0.1687345639933438,0.235567108380386,0.7027903095333051,0.2414139517233889,0.1623396657219275,0.0496807120859815,0.1910008113008309,STZ,Consumer Non-Durables,"Constellation Brands, Inc."
166,0.1614017657551877,0.1445108943170269,0.8527368300155268,0.2836795434794312,0.0697416655470894,0.2062799274330533,0.0084675058744743,0.2550084856390852,0.4133479951149177,0.2481282376292504,0.2809540089666586,0.3319926094182776,0.1372840066277418,0.1238473157219514,0.1212646293949032,0.241109730654727,0.1212646293949032,0.2356822567164478,0.0768777986455661,0.3539258305947479,0.244346764410255,0.0978314597757759,0.2738630121144234,0.4110639113847906,0.1404401044910447,0.680761956601484,0.6543448589626933,0.6015037593984963,0.2028798283558232,0.4653705828561128,0.5558901852247133,0.6285258596533693,0.2859606085275979,0.1699001333349575,0.5228638387344269,0.0624020152347946,0.0709594472390525,0.8450285952551937,0.1866017768194089,0.2360652695211552,0.178473398067593,0.19011550231779573,AEP,Utilities,"American Electric Power Company, Inc."
334,0.1012486734256102,0.0380889956357611,0.6733308915325094,0.1723295930845132,0.0760368884709133,0.0956173526371268,0.5662731259364103,0.4508674127471346,0.3448192773818468,0.1125462081782871,0.1681598147615754,0.0764186524458704,0.0720914865078112,0.0704936765349101,0.0299121814248302,0.1110277628011283,0.0299121814248302,0.0872247861390854,0.1183575383611828,0.523426886448062,0.8806180196757973,0.1086082790882946,0.038583932556638,0.9496026511572524,0.0198771581102489,0.00171302181406,0.9699272065514104,0.0561403508771929,0.6527522498609332,0.427010900934406,0.5529062919530985,0.6077603081415521,0.423817672733312,0.3198319621017674,0.4341551788461533,0.4792365241401883,0.0846811517393394,0.7240529540957417,0.3433785532496148,0.0351885352024032,0.1158773491948369,0.18778314872381374,FTV,Electronic Technology,Fortive Corporation
269,0.0,0.0734565968271562,0.8551552851973045,0.1318841471386712,0.1144223941039863,0.3147000614186527,0.0,0.2685670630729249,0.4096358326873686,0.0434305929726887,0.1264462039332085,0.3433319673889523,0.0584809452422281,0.0425716280559483,0.1535547402392965,0.0453753408815646,0.1535547402392965,0.0322235718442112,0.0988275922180886,0.2473003126226706,1.0,0.1348580389771502,0.3542995624096927,0.2004605194993978,0.1911417699267194,,1.0,0.0,0.0,0.341540645363067,0.4002011979549925,0.5316946399467504,1.0,0.2127146110424193,0.8327679212869832,0.2109890600012643,0.1422296265765372,0.9208696276123356,0.1687726538909564,0.2227457836865918,0.7548735972880365,0.18713038302963747,PCG,Utilities,Pacific Gas & Electric Co.
190,0.1196739449499853,0.1288212086445439,0.5117137467671565,0.1571135225760803,0.301551734065217,0.1742594346720598,0.8651633167342565,0.3102339056018435,0.0439124100892676,0.0731179465024433,0.1533500648800689,0.2711186798780531,0.1473686286886539,0.1407117316981962,0.0991955017517214,0.0736186971096369,0.0991955017517214,0.0721081399356981,0.0735614644946662,0.5181697118163036,0.6218983469928754,0.1223864161844511,0.2334851914348902,0.7121196422855252,0.1627733986431603,0.4497258147826261,0.7813921747042767,0.3127819548872181,0.3838318970569443,0.2959381201519062,0.4709147710756163,0.4986665341863802,0.0,0.521957603851256,0.0716680832445091,0.6138105803881369,0.2104568928592894,0.8040219451920854,0.1511141414910549,0.1698212186552243,0.2095707941421993,0.1870831408708672,FIS,Commercial Services,"Fidelity National Information Services, Inc."
216,0.0640820105222751,0.1116752396969859,0.8760369703341705,0.2098679505025879,,,,,0.6749940218109403,0.1642219296779794,0.2063302745165074,,,,0.1489585119444121,0.1606851231080584,0.1489585119444121,0.242387602916383,0.8250045018696553,0.4265488858093327,0.0,,1.0,0.3367452189014028,1.0,0.549073951768501,,0.2847117794486216,,0.4964711407914166,0.5976527389339121,0.6201199214531671,0.6245211117509026,0.5216811450130295,0.2997334016273183,0.3212547520037804,0.0338699194583794,0.8862965864326894,,0.0,0.2936160876569951,0.18667337316437016,BK,Finance,The Bank of New York Mellon Corporation
