Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
ARKW,ARK Next Generation Internet ETF,0.08352474,-0.08338545,-0.64262023,-0.64262023,-2.06375153,24.35797665,-4.59701493,24.35797665,-3.44410876,-17.40179187,22.04684318,-42.92857143,2.1034794,4.94987469
QINT,American Century Quality Diversified International ETF,-0.3712297,-0.3712297,-0.3712297,-0.3712297,-0.3712297,7.75687918,-0.70827687,7.75687918,14.04913679,5.91910686,7.21821183,-8.58100915,0.7343675,0.71332922
IWFH,iShares Virtual Work and Life Multisector ETF,4.57302586,4.57302586,4.57302586,4.57302586,4.57302586,11.55159614,-2.66936994,11.55159614,18.7826087,-0.55592323,10.53405914,-18.77837838,1.1204143,2.74257953
NTSX,WisdomTree U.S. Efficient Core Fund,-0.11682243,-0.29009169,-0.23337223,-0.05844535,-0.46507838,5.39291217,-1.58273381,5.39291217,3.60496819,-5.6811914,4.68319559,-13.98390342,0.97678405,1.60818713
ITEQ,BlueStar Israel Technology ETF,0.21119779,0.21119779,0.21119779,0.21119779,-0.51347882,5.55156747,-2.07303245,5.55156747,1.89429825,-5.52297682,4.78980604,-8.13799921,1.1026455,2.25292013
AMND,UBS AG ETRACS Alerian Midstream Energy High Dividend Index ETN,0.00253043,0.00253043,0.00253043,0.00253043,0.00253043,1.89631954,-1.44913975,1.89631954,-0.42622239,1.47838542,3.71832305,8.11927395,0.00728727,1.4704486
MFLX,First Trust Flexible Municipal High Income ETF,0.71283762,0.71283762,0.71283762,0.71283762,0.71283762,4.42804428,-0.05885815,4.42804428,10.96588681,-1.99134199,3.347535,-12.11180124,0.21819268,1.01070155
DUSA,Davis Select U.S. Equity ETF,-0.08396306,-0.16778523,-0.33500838,-0.34201949,-0.60140327,9.49576739,-1.32669983,9.49576739,11.00746269,3.55029586,8.81492319,-9.98487141,0.9496098,1.34453782
IBDQ,iShares iBonds Dec 2025 Term Corporate ETF,-0.02036245,-0.02036245,-0.04356553,-0.06106249,0,0.82236842,-0.12219959,0.82236842,1.82724252,-1.32796781,0.45063499,-5.65602155,0.08996695,0.20391517
EPRF,Innovator S&P Investment Grade Preferred ETF,-0.09975062,-0.09975062,-0.51060955,-0.29865605,0.00049925,11.03104213,-0.29865605,11.03104213,11.89944134,-6.22659176,10.84670725,-11.37168142,0.4931872,0.86522613
QLC,FlexShares Trust FlexShares US Quality Large Cap Index Fund,-0.10986415,-0.10986415,-0.1908261,-0.1908261,-0.44022433,5.05796761,-1.39736914,5.05796761,2.79035591,-1.78762615,4.68942937,-7.02969886,0.9975143,1.41717227
FLN,First Trust Latin America AlphaDEX Fund,0,0,-0.10958904,-0.10958904,-0.54555374,9.1234347,-0.16366612,9.1234347,6.271777,8.96683954,11.51736746,5.35405872,0.60818774,0.9325288
SMMU,Short Term Municipal Bond Active Exchange-Traded Fund,0,0,0,-0.04012841,-0.03992785,1.06501674,-0.06018054,1.06501674,2.42598684,-0.37992402,0.95238095,-1.83251232,0.04985963,0.1907439
XONE,BondBloxx Bloomberg One Year Target Duration US Treasury ETF,-0.00621616,0.00581582,0.00581582,0.00581582,0.01383875,0.34208673,-0.00802102,0.34208673,0.27146592,89.24098672,0.35218354,89.24098672,0.02972571,0.04012036
KNGS,UPHOLDINGS Compound Kings ETF,0.42694574,-0.80705505,-0.80705505,-0.80705505,-0.80705505,10.24177822,-2.19646676,10.24177822,11.34067952,-7.1527169,10.89716589,-20.83333333,1.402835,2.2457949
DLN,WisdomTree U.S. LargeCap Dividend Fund,0.03186743,-0.03184713,-0.14315254,-0.0159261,-0.46927516,1.37207425,-0.88383838,1.37207425,1.96460464,1.50315177,1.0458568,-0.96199338,0.77995753,1.00398406
SHM,SPDR Nuveen Bloomberg Short Term Municipal Bond ETF,0.04199916,0.05250446,0.04199916,-0.00986469,0.06658503,1.36228182,-0.04198153,1.36228182,3.3195921,-0.35572295,1.36228182,-1.4486755,0.06869056,0.10504202
EFRA,iShares Environmental Infrastructure and Industrials ETF,0.07097232,0.07097232,0.07097232,0.07097232,0.07097232,7.79912271,-1.07007151,7.79912271,17.07974948,17.07974948,7.38382001,17.07974948,0.700876,1.0816459
EEM,iShares MSCI Emerging Index Fund,0,-0.07210049,-0.15660764,-0.07234145,-0.34868342,9.36675462,-2.00945626,9.36675462,18.09116809,4.96328184,8.11163276,-12.10771841,0.573566,2.09992759
DTH,WisdomTree International High Dividend Fund,-0.06074942,-0.08657785,-0.08270444,-0.06462453,-0.30943785,7.77808754,-0.59141167,7.77808754,19.24737816,11.70182028,6.64827586,-1.75349428,0.60221046,0.67252975
IAUM,iShares Gold Trust Micro iShares Gold Trust Micro ETV Shares representing,0,0.02083767,-0.02603489,0,-0.05205622,5.38165843,-0.31168831,5.38165843,16.3030303,8.66364666,4.29347826,7.38668159,0.15134595,0.39082856
SCHJ,Schwab 1-5 Year Corporate Bond ETF,0,0,-0.01051414,-0.02102607,-0.02102607,1.40754958,-0.13672133,1.40754958,3.01126516,-0.60618729,1.01975781,-4.61384152,0.10464983,0.21030494
QTR,Global X NASDAQ 100 Tail Risk ETF,5.81837955,5.81837955,5.81837955,5.81837955,5.81837955,6.97028603,-0.99213489,6.97028603,1.58227848,-11.69957684,7.71812081,-15.26616806,0.55661017,1.00207684
TEQI,T. Rowe Price Equity Income ETF,-0.02822467,-0.02822467,-0.16910936,-0.16910936,-0.50505902,3.99061033,-0.75609073,3.99061033,4.25062509,2.36975586,3.5046729,-0.47739399,0.7973831,0.94606043
RPV,Invesco S&P 500 Pure Value ETF,0.04698696,-0.01173985,-0.22258669,-0.08212107,-0.7689619,9.2459605,-1.19461842,9.2459605,7.11681127,9.3020272,8.43940937,5.77352868,0.84834766,1.43086615
IBDS,iShares iBonds Dec 2027 Term Corporate ETF,-0.04198153,-0.04198153,0,-0.08392782,-0.12583893,2.01112537,-0.16750419,2.01112537,4.56140351,-1.65016502,1.44680851,-8.16640986,0.16173576,0.29399412
TLT,iShares 20+ Year Treasury Bond ETF,0.04704554,0.02351724,-0.04230317,-0.00949783,0.00940557,6.78987545,-0.36547653,6.78987545,9.18052988,-9.2600495,4.03131115,-25.17418538,0.15143012,0.91345701
VUSE,Vident Core US Equity ETF,-0.24898144,-0.24898144,-0.83258326,-0.83258326,-0.83258326,5.96297187,-1.16618076,5.96297187,4.25537955,4.19671356,5.00357398,3.16011236,0.8889139,1.179941
BNE,Blue Horizon BNE ETF,-0.12982054,-0.12982054,-0.12982054,-0.28211971,-0.28211971,12.89947127,-1.33740188,12.89947127,12.29407309,5.19672151,13.23655774,9.95828066,0.9986946,1.35553077
DXGE,WisdomTree Germany Hedged Equity Fund,-0.23197859,-0.23197859,-0.23197859,0,-0.07964874,10.80305927,-0.62875107,10.80305927,12.30620155,10.02398567,6.65644172,-2.60504202,0.49665892,0.69064748
OSEA,Harbor International Compounders ETF,-0.92553639,-0.62242853,-0.62242853,-0.62242853,-0.62242853,8.34656218,-0.06686189,8.34656218,20.54619704,19.20747097,6.85520362,19.20747097,1.0603073,0.93418259
BMAY,Innovator U.S. Equity Buffer ETF - May,0,0,0,0,-0.23372287,3.00075148,-0.78001514,3.00075148,2.89221763,-1.35065535,2.71536611,-5.65235238,0.73633826,0.78614721
BETZ,Roundhill Sports Betting & iGaming ETF,0.08215699,-0.0621504,-0.45007955,-0.45007955,-0.92421442,12.22921034,-2.43013366,12.22921034,6.35761589,1.06985525,10.98825155,-21.39011258,1.3180575,2.49066002
CORP,Pimco Investment Grade Corporate Bond Index Exchange-Traded Fund,-0.00031133,-0.01037667,-0.04149378,-0.02075119,-0.10263428,3.62365591,-0.28970512,3.62365591,6.49795558,-2.08290998,2.39056524,-11.56281545,0.2270773,0.37363778
GMOM,Cambria Global Momentum ETF,-0.20689655,-0.20689655,-0.20689655,-0.25161135,-0.60106474,2.18926554,-1.02599179,2.18926554,-0.34435262,-1.53113304,2.18204929,-2.32872089,0.1920987,1.07429164
YJUN,First Trust Exchange-Traded Fund VIII FT Cboe Vest International Equity Buffer ETF - June,-0.1015744,-0.1015744,-0.1015744,-0.30410542,-0.8068583,6.45830856,-0.43023038,6.45830856,15.51319648,8.51239669,5.88709677,1.75665203,0.6024395,0.55973564
PRAY,FIS Biblically Responsible Risk Managed ETF,0.68659974,0.68659974,0.68659974,0.68659974,0.68659974,5.55401265,-0.98089449,5.55401265,6.0655814,-0.41573323,5.52568255,-8.96566866,0.7005676,0.99061134
ECOZ,TrueShares ESG Active Opportunities ETF,-0.11711217,-0.11711217,-0.11711217,2.62364294,2.62364294,6.30318201,-1.24793889,6.30318201,3.01452729,-4.83337896,6.66873351,-8.41875397,0.7552949,1.26370921
TBLD,Thornburg Income Builder Opportunities Trust,0.06531679,0.19620667,0.06531679,0.16345211,0.2617801,7.07282913,-0.52049447,7.07282913,11.60583942,0.92409241,6.0332871,-16.94731124,0.6941077,0.8513425
ONOF,Global X Adaptive U.S. Risk Management ETF,-0.10909091,-0.10909091,-0.10909091,-0.32656023,-0.32656023,1.82909158,-1.37924334,1.82909158,4.60801527,8.58676704,1.86693923,-2.46512456,0.469112,1.39853251
VDNI,V-Shares US Leadership Diversity ETF,-2.49537893,-2.49537893,-2.49537893,-2.49537893,-2.49537893,4.78972133,-1.3467367,4.78972133,4.60736791,-2.83430887,5.01766475,-10.29206365,0.68815553,1.36512129
MOAT,VanEck Morningstar Wide Moat ETF,0.04215259,-0.07017544,-0.23819532,-0.16825575,-0.65578345,9.64412263,-1.65814564,9.64412263,10.0510283,1.49743297,8.35870889,-1.02906411,1.0999949,1.74328694
RVRB,Advisors Series Trust Reverb ETF,-3.86686246,-3.86686246,-3.86686246,-3.86686246,-3.86686246,4.97677807,-1.39288871,4.97677807,7.3435075,7.3435075,4.67756012,7.3435075,0.7471015,1.41256416
PFM,Invesco Dividend Achievers ETF,-0.02709293,-0.02709293,0,0,-0.520582,1.04052574,-0.77977951,1.04052574,2.92887029,1.26234907,0.51757014,-1.0193133,0.81030667,0.89403794
LRGF,iShares U.S. Equity Factor ETF,0.0244918,-0.04894763,-0.19550342,-0.04894763,-0.56001948,4.66547039,-1.25755744,4.66547039,2.82044825,-1.37681159,4.13159908,-3.4523528,0.9895747,1.29838315
BJUN,Innovator U.S. Equity Buffer ETF - June,0,0,-0.28453999,-0.28453999,-0.28453999,3.18693941,-0.89727674,3.18693941,3.1501472,-0.71504813,2.5130039,-4.93518239,0.66288996,0.90540069
UMAR,Innovator U.S. Equity Ultra Buffer ETF - March,-0.17332862,-0.27562811,-0.27562811,-0.06728045,-0.17368173,0.31995739,-0.37346593,0.31995739,-0.56282999,-3.15358245,0.48588756,-4.42000914,0.35999274,0.47836717
JQUA,JPMorgan U.S. Quality Factor ETF,0.07473842,-0.04553564,-0.19850981,-0.04329715,-0.43375883,3.61290323,-1.09570684,3.61290323,4.25863412,0.95549409,2.8695875,-2.02537823,0.91567963,1.13303438
FEHY,FlexShares ESG & Climate High Yield Corporate Core Index Fund,0.08273254,0.08273254,0.08273254,0.08273254,0.08273254,3.13346228,-0.65377358,3.13346228,3.23178308,-2.58371878,2.33916424,-12.31723564,0.36317986,0.65807591
DUG,ProShares UltraShort Oil & Gas,-0.16863406,0,0.39598755,-0.08438819,1.01527173,-4.36187399,4.59363958,-4.36187399,0.42408821,-35.33588203,-5.80747812,-64.52965848,-1.5088143,4.78764143
IGM,iShares Expanded Tech Sector ETF,-0.12292563,-0.12292563,-0.03872184,-0.03872184,-0.63720915,10.26785714,-2.0463198,10.26785714,5.90676774,-7.47122992,8.89116174,-17.38909402,1.3084106,2.13869086
DUST,Direxion Daily Gold Miners Index Bear 2X Shares,0,0.0856898,0.51635112,0.17152659,1.0677881,-20.28688525,3.09187279,-20.28688525,-47.8785172,-48.4540636,-16.7617689,-46.27071823,-1.2529545,3.26855124
EMBD,Global X Emerging Markets Bond ETF,0.54495913,0.31717263,0.22634676,0.40816327,0.22634676,3.50631136,-0.62836625,3.50631136,9.65824666,1.6062414,2.5,-11.93317422,0.33339435,1.27272727
SPAB,SPDR Portfolio Aggregate Bond ETF,-0.0193461,-0.0193461,-0.03868472,-0.03868472,-0.05415023,2.86510147,-0.19305019,2.86510147,4.74068071,-3.32834705,1.93217666,-10.6772633,0.1448131,0.32675184
FV,First Trust Dorsey Wright Focus 5 ETF,-0.06280092,-0.16729402,-0.29239766,-0.14641288,-0.54166667,2.55639098,-1.78975519,2.55639098,-0.18816642,5.20052887,4.0087146,5.08474576,0.86859137,1.82237118
XSVN,BondBloxx Bloomberg Seven Year Target Duration US Treasury ETF,-0.04033885,-0.02017349,-0.02017349,-0.02017349,-0.02017349,2.39440926,-0.26619718,2.39440926,4.33108819,-0.0046399,2.11827481,-0.0046399,0.2634652,0.28248588
HTAB,Hartford Schroders Tax-Aware Bond ETF,0,0,0,0.10136847,0.10136847,3.54931794,-0.05064189,3.54931794,6.97289973,-0.44640605,2.95513824,-5.44075584,0.13792446,0.35551041
IAU,iShares Gold Trust Shares of the iShares Gold Trust,0,-0.01371742,-0.05484711,-0.01371742,-0.09183492,5.34836658,-0.30095759,5.34836658,16.19897959,8.54929997,4.30800057,7.46092598,0.15403499,0.43919846
KDRN,Kingsbarn Tactical Bond ETF,-0.90375056,-0.90375056,-0.90375056,-0.90375056,-0.90375056,1.59833218,-0.72430964,1.59833218,4.10633753,-4.98266898,1.6218721,-10.39836568,0.16989557,0.72959416
TBIL,US Treasury 3 Month Bill ETF,0.009997,0.01519623,0.00959708,0.00019992,0,0.31087044,0.009998,0.31087044,0.33099298,0.49226442,0.29075597,0.49226442,-0.00144757,0.059988
AOM,iShares Core Moderate Allocation ETF,-0.02522704,-0.02901,-0.10083186,-0.05044136,-0.25169897,4.31465404,-0.75093867,4.31465404,5.90277778,-1.14684617,3.71436045,-8.91339306,0.43443283,0.80746909
FLGB,Franklin FTSE,-0.0500365,-0.08200082,-0.08200082,-0.08200082,-0.24559967,6.55594406,-0.20466639,6.55594406,13.5009311,5.72419775,5.95393307,-4.8028114,0.7718007,0.45178498
PSL,Invesco DWA Consumer Staples Momentum ETF,-0.0719856,-0.0719856,-0.0719856,-0.11991846,-0.0719856,0.76215824,0,0.76215824,1.8651012,0.72560164,1.2398201,2.96317357,0.7381303,0.60031216
IYZ,iShares U.S. Telecommunications ETF,0.02083767,0,-0.1871491,-0.02082899,-0.49792497,6.99955417,-0.86741016,6.99955417,3.00429185,-6.0665362,6.19469027,-18.94630193,0.9010917,1.00125156
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,0.04365154,0,-0.27310805,-0.17705382,-0.69747781,8.21497121,-1.05300105,8.21497121,7.63650248,6.94233687,7.51334859,0.46329294,0.9450835,1.28411713
DFSB,Dimensional Global Sustainability Fixed Income ETF,0.01452236,0.01452236,-0.11216399,-0.11216399,-0.11216399,3.05578286,-0.39563127,3.05578286,2.00730936,2.00730936,2.1081669,2.00730936,0.30469608,0.39720273
VWID,Virtus WMC International Dividend ETF,-0.19582043,-0.19582043,-0.19582043,-0.19582043,-0.19582043,6.22878472,-0.53025914,6.22878472,15.8080036,6.87322868,5.42652476,-6.36129633,0.3884156,0.56026433
BOCT,Innovator U.S. Equity Buffer ETF - October,-0.06047777,-0.06047777,-0.06047777,-0.1510574,-0.4817826,4.05384131,-0.93823534,4.05384131,4.94601461,2.85526656,3.56471326,0.8846775,0.630433,0.94712157
VCEB,Vanguard World Funds ETF,-0.03181167,-0.03181167,-0.03181167,-0.03181167,-0.04770992,3.56555418,-0.33560666,3.56555418,6.5238176,-2.10562393,2.40938722,-11.29531338,0.23591399,0.38447828
FIVR,Strategy Shares Nasdaq 5HANDL Index ETF,-0.46717355,-0.46717355,-0.46717355,-0.46717355,0.18932956,3.26298488,-0.60234742,3.26298488,3.78284314,-5.19610784,2.92513369,-11.00588483,0.4989771,0.69904637
JMEE,J.P. Morgan Exchange-Traded Fund Trust JPMorgan Market Expansion Enhanced Equity ETF,-0.16233766,-0.16233766,-0.14207428,-0.13700715,-0.50556117,6.91714627,-0.94567404,6.91714627,-1.28333668,-1.93227092,5.66645203,0.46938776,1.0073092,1.15853659
REMG,SSGA Active Trust SPDR Bloomberg SASB Emerging Markets ESG Select ETF,0.15993603,0.15993603,0.15993603,0.15993603,0.15993603,8.62284342,-1.68333663,8.62284342,20.1410628,3.23453715,6.27863248,-13.40807799,0.58278775,1.71215801
TRFK,Pacer Funds Pacer Data and Digital Revolution ETF,0.96663851,0.96663851,0.96663851,0.96663851,0.96663851,7.36282208,-2.23769761,7.36282208,7.27970736,-5.64682461,7.86520946,-3.19934641,0.9904857,2.28891665
SUB,iShares Short-Term National Muni Bond ETF,0,0.01430001,0.00476622,-0.03811339,-0.02382427,0.60420063,-0.10475193,0.60420063,2.20187062,-0.41769508,0.5656217,-1.03773585,0.04868535,0.20978354
GINN,Goldman Sachs Innovate Equity ETF,-0.23071852,-0.23071852,-0.23071852,-0.12098548,-0.68897638,11.26047537,-2.01683211,11.26047537,9.75441141,-1.96373089,9.91382232,-12.32583107,1.1456572,2.05924458
SCHC,Schwab International Small-Cap Equity ETF,-0.02933412,-0.05865103,-0.14649868,-0.07330303,-0.43821209,8.35716555,-1.18806143,8.35716555,13.742495,3.0834341,7.63888889,-8.33333333,0.8628269,1.26173709
WLTH,LifeGoal Wealth Builder ETF,-0.11494385,-0.11494385,-0.11494385,-0.11494385,-0.23076923,5.53142829,-0.64139274,5.53142829,8.84567127,0.80645161,4.87185687,-6.11370253,0.4687454,0.64553314
RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc.",0.06293266,0.63291139,0.63291139,0.30659752,-0.37593985,10.41666667,0.505689,10.41666667,16.39824305,-4.27453341,8.75512996,-12.63736264,0.51404196,1.26582278
FPX,First Trust US Equity Opportunities ETF,0.03602305,-0.23949228,-0.23949228,-0.13186286,-0.84373873,5.88459583,-1.98823529,5.88459583,-5.69390989,-7.66928959,4.66080402,-15.68667139,1.1208227,2.06532181
BTAL,AGFiQ U.S. Market Neutral Anti-Beta Fund,-0.10085248,-0.1684751,-0.0502008,-0.0802971,0.25176234,-6.08203678,0.86075949,-6.08203678,-3.76811594,1.8404908,-5.45799715,4.84210526,-0.6087135,1.16220313
XHLF,BondBloxx Bloomberg Six Month Target Duration US Treasury ETF,0,0,0,0,0.01394895,0.24970036,-0.00996214,0.24970036,0.37,0.26973027,0.25971431,0.26973027,0.00851467,0.01992826
ISWN,Amplify BlackSwan ISWN ETF,0.11866886,0.11866886,-0.18663947,-0.18663947,-0.18663947,6.20799338,-0.56144538,6.20799338,8.93854749,-3.17775571,4.44563471,-17.49524011,0.35304946,0.56461538
IAK,iShares U.S. Insurance ETF,0.11725829,0,-0.04257131,0.10658708,-0.0899956,2.7571116,0.04260758,2.7571116,2.9260274,15.79336703,2.26480836,13.15662651,0.7834786,0.95694444
AIQ,Global X Artificial Intelligence & Technology ETF,0.12335889,0.01672373,0.01672373,0.01672373,-0.58617673,12.68656716,-2.28645384,12.68656716,12.57455268,0.35445281,11.3022113,-15.83054627,1.1814336,2.33995585
NWLG,Nuveen Winslow Large-Cap Growth ESG ETF,4.22008547,4.22008547,4.22008547,4.22008547,4.22008547,8.35541087,-1.05279344,8.35541087,4.57529794,-3.477,5.0876429,-13.19874101,1.1933739,1.06399511
BILS,SPDR Bloomberg 3-12 Month T-Bill ETF,0,-0.00502109,0.00502159,0.00502159,0.00502159,0.29207372,0.01004319,0.29207372,0.35271591,0.04521023,0.31227964,-0.34525894,0.00584749,0.02008839
BMEZ,BlackRock Health Sciences Trust II,0.18203883,0.146793,0,0.09882561,-0.54216867,6.99935191,-1.19688809,6.99935191,5.29336735,-3.05343511,5.83333333,-19.38476562,0.88286704,1.7618469
SPUS,SP Funds S&P 500 Sharia Industry Exclusions ETF,0,0,0.06509811,0.06509811,-0.4809471,4.58608628,-1.53677278,4.58608628,2.20281048,-5.54580555,4.10058027,-10.38961039,1.0465324,1.66465173
IWN,iShares Russell 2000 Value ETF,0.06743543,0.01347981,-0.13459856,0.01347981,-0.62282347,7.00223552,-1.09318757,7.00223552,1.13830005,-0.67608274,6.06905426,-1.95586098,0.9083123,1.33612255
IOO,iShares Global 100 ETF,0.01488538,-0.13376932,-0.13376932,0.01488538,-0.3284311,4.90241998,-1.29278684,4.90241998,3.99318991,-2.11247086,4.04149892,-8.64717879,0.93847954,1.32479905
FTXN,First Trust Nasdaq Oil & Gas ETF,0.05229214,-0.10442047,-0.243309,-0.03483107,-0.79502247,2.68240343,-2.71094544,2.68240343,-6.17647059,10.93508501,3.6836403,30.73770492,0.85170203,2.89400279
TPHD,Timothy Plan High Dividend Stock ETF,-0.01499307,-0.01499307,-0.05308021,-0.12480499,-0.48189025,2.7841661,-0.49751244,2.7841661,3.62694301,1.68414363,2.46557797,3.55987055,0.7990274,0.8611501
VGK,Vanguard FTSEEuropean ETF,0.00828981,-0.03314551,-0.09937065,0,-0.28697251,8.78427128,-0.6097561,8.78427128,18.13907933,9.75432211,7.12255773,-6.1030671,0.8718112,0.77943615
DJUN,FT Cboe Vest U.S. Equity Deep Buffer ETF - June,-0.029994,-0.029994,-0.11986815,-0.029994,-0.24452512,3.15021308,-0.77285827,3.15021308,3.96132252,1.61585366,3.31680099,-0.8625818,0.4322932,0.77887789
VUSB,Vanguard Ultra-Short Bond ETF,0,-0.00020317,-0.01015744,-0.01015744,0,0.46938776,0.04064215,0.46938776,0.88114754,0.04064215,0.44888798,-1.16442481,0.02447996,0.04064206
FSZ,First Trust Switzerland AlphaDEX Fund,-0.11869285,-0.11869285,-0.11869285,-0.11869285,-0.11869285,7.50400875,-0.39135573,7.50400875,19.28467448,7.77895506,7.15256084,-9.37296467,0.8718665,0.40701883
HYLV,IQ S&P High Yield Low Volatility Bond ETF,-0.00320586,-0.00320586,-0.00320586,-0.00320586,-0.00320586,2.72731125,-0.45620438,2.72731125,3.0217186,-2.93594306,2.29723394,-9.34773577,0.38377392,0.45829514
EPU,iShares Trust iShares MSCI Peru ETF,-0.19367334,-0.19367334,-0.40264133,-0.03265428,-0.35449565,7.84792466,-1.9035533,7.84792466,16.28431741,21.63650669,7.36111111,-4.50895615,0.5528048,2.13869086
FPXE,First Trust IPOX Europe Equity Opportunities ETF,-1.28418605,-1.28418605,-1.28418605,-1.28418605,-1.28418605,5.92924067,-0.98039216,5.92924067,14.83486735,1.24105012,5.62749004,-16.87242798,0.88188136,0.99009901
EMLC,VanEck J. P. Morgan EM Local Currency Bond ET,0.01982161,0,-0.05941771,0,-0.05783415,4.12711515,-0.5126183,4.12711515,10.99868016,4.29929723,3.9983512,-11.25571579,0.34196055,0.55511499
RFG,Invesco S&P Midcap 400 Pure Growth ETF,-0.19810942,-0.19810942,-0.19810942,-0.19810942,-0.56629357,4.19152381,-1.39560003,4.19152381,-0.48181333,0.13501838,4.02887885,-2.64694527,1.1694564,1.41535269
USMC,Principal U.S. Mega-Cap ETF,0.15646204,0.15646204,0.15646204,0.15646204,-0.35790867,4.21519689,-1.15728564,4.21519689,2.87434985,-4.42522889,3.58324146,-7.89215686,0.93255043,1.17083555
ROBT,First Trust Nasdaq Artificial Intelligence and Robotics ETF,0.02492522,0.02492522,0.02492522,-0.02491281,-0.49590875,12.12206047,-1.9507036,12.12206047,9.45613556,-2.15001222,10.42183623,-13.29292055,1.2285662,1.98951311
CATH,Global X S&P 500 Catholic Values ETF,-0.04085802,-0.04085802,-0.12247397,-0.01021764,-0.56878799,5.15907137,-1.27144299,5.15907137,2.5146689,-2.31629393,4.75374732,-8.32083958,1.0156496,1.30852586
MNBD,ALPS Intermediate Municipal Bond ETF,1.90043461,1.90043461,1.90043461,1.90043461,1.90043461,1.93790785,-0.2901354,1.93790785,5.36320157,-1.46832269,1.89760822,2.68924303,0.1597698,0.29097963
SOGU,AXS Short De-SPAC Daily ETF,0,-1.22476001,-1.22476001,-1.22476001,-1.22476001,-19.81764548,2.90615234,-19.81764548,-34.16996918,-36.38297872,-15.84576414,-38.26140822,-1.5426928,2.83001478
BSJQ,Invesco BulletShares 2026 High Yield Corporate Bond ETF,0.02182929,0.02182929,0.00043649,0.00043649,-0.10900371,1.75438596,-0.39130435,1.75438596,1.14790287,-1.80025718,1.10326567,-8.2866293,0.33970615,0.48407109
OEF,iShares S&P 100 ETF,0.0671216,-0.07819482,-0.17092033,0.01677196,-0.55586437,4.91880167,-1.3940162,4.91880167,1.84384248,-4.64620631,4.4716871,-10.8409725,1.0090206,1.51582951
ACTV,LeaderShares Activist Leaders ETF,-0.1580119,-0.1580119,-0.1580119,-0.1580119,-0.42633823,7.53751705,-1.68381665,7.53751705,8.49965588,1.25208333,6.48429585,-6.35580636,0.9455263,1.80952381
VTWO,Vanguard Russell 2000 ETF,0.0331499,-0.0794702,-0.25122306,-0.06623394,-0.74990133,7.24740657,-1.33350765,7.24740657,0.85527195,-0.76265615,6.25087991,-2.38002846,0.9991531,1.47214854
BUYW,Northern Lights Fund Trust IV Main BuyWrite ETF,-0.0761035,-0.0761035,-0.0761035,0,0.30557678,3.30575256,-0.98564955,3.30575256,6.92903752,4.79216627,2.90031397,4.79216627,0.48217732,1.37825421
PGJ,Invesco Golden Dragon China ETF,-0.03094059,-0.1464889,-0.12673488,-0.03094059,-0.64392332,18.25832419,-4.00950401,18.25832419,57.88959453,11.95012123,14.44759207,4.66321244,0.65098643,5.68110483
GSFP,Goldman Sachs Future Planet Equity ETF,-0.12547051,-0.12547051,-0.12547051,-0.12547051,-1.17939168,8.20204429,-1.18150419,8.20204429,12.41522124,1.07352005,7.28817568,-6.89739079,1.0541507,1.19563061
XWEB,SPDR S&P Internet ETF,0.07098183,-0.42643923,-0.42643923,-0.42643923,-0.42643923,19.5502008,-2.55284825,19.5502008,3.95306607,-12.49853028,20.15163453,-35.46932582,1.5552235,2.61972588
XLE,SPDR Select Sector Fund - Energy Select Sector,0.06227943,-0.03363229,-0.2126231,0.01177665,-0.54650903,1.90922602,-2.29091308,1.90922602,-2.58988089,15.84898304,2.55407271,36.15396365,0.7188321,2.48834466
IRBA,Litman Gregory Funds Trust iMGP RBA Responsible Global Allocation ETF,-0.10775862,-0.10775862,-0.10775862,-0.10775862,-0.10775862,4.18757258,-0.4277925,4.18757258,7.80619269,-0.63978495,3.94263217,-8.87080868,0.50452983,0.42963043
EELV,Invesco S&P Emerging Markets Low Volatility ETF,0,-0.0623053,-0.08305648,-0.0623053,-0.33140017,4.69361147,-0.74165637,4.69361147,11.11623616,3.43495062,4.69361147,-2.78450363,0.43316257,0.87281796
WOMN,Impact Shares YWCA Womenas Empowerment ETF,-0.00035791,-0.00035791,-0.00035791,-0.10725778,-0.39215686,5.23362722,-1.21082369,5.23362722,-1.34300885,-6.81845537,4.82003836,-13.60632362,0.9413063,1.2895309
VGLT,Vanguard Long-Treasury ETF,0.04580852,0.00137365,-0.03051572,0.03038163,0.03862908,6.32911392,-0.34980989,6.32911392,8.81913303,-8.49162011,3.8187292,-23.69861418,0.1443883,0.8099022
CHIR,Global X Funds Global X MSCI China Real Estate ETF,-0.58333333,-0.58333333,-0.58333333,-0.58333333,-0.58333333,10.8131593,-4.73895582,10.8131593,59.48255576,6.99142986,7.81818182,-31.24996377,0.62428874,5.68760611
VICE,AdvisorShares Trust AdvisorShares Vice ETF,-0.32269631,-0.32269631,-0.32269631,-0.32269631,-0.32269631,3.99995504,-0.58129956,3.99995504,4.39225273,2.50332349,4.09824077,-5.64955812,0.8258772,0.58469841
FYLD,Cambria Foreign Shareholder Yield ETF,0,0,0,0.14558271,-0.15278839,7.68723737,-0.96534166,7.68723737,19.41525811,10.29535865,6.82468329,-3.25684678,0.6640481,1.55752212
