Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
EES,WisdomTree U.S. SmallCap Fund,-0.00215564,-0.06592043,0.08414239,0.08414239,-0.41004723,-0.64467766,-0.64467766,8.91993426,3.96458987,2.33620119,8.18330224,-0.174306,0.85369575,1.12028812
CBFV,"CB Financial Services, Inc.",2.30520977,2.30520977,2.30520977,2.30520977,1.92972866,1.92972866,1.92972866,3.54643024,2.96983759,-5.56844054,3.40167754,-7.6570953,0.2804579,2.35239852
HFND,Unlimited HFND Multi-Strategy Return Tracker ETF,-0.18116976,-0.18116976,-0.18116976,-0.18116976,-0.18116976,-0.46514936,-0.46514936,3.00649682,4.02329039,4.90704648,3.30659449,4.90704648,0.273326,0.46732311
XLV,SPDR Select Sector Fund - Health Care,0.00379593,-0.0948047,-0.01897533,-0.01897533,-0.29897063,-0.86557278,-0.86557278,-3.04747884,-0.9028666,0.03797661,-3.12591939,3.0917345,0.6582059,1.32041518
PALC,Pacer Lunt Large Cap Multi-Factor Alternator ETF,-0.07939208,-0.07939208,-0.07939208,-0.07939208,-0.28296548,-0.33936652,-0.33936652,0.22753129,-1.61234034,-3.10695628,-0.36754312,-7.60356581,0.90636516,0.77383655
XLI,SPDR Select Sector Fund - Industrial,0.01493652,-0.08952551,-0.03483454,-0.03483454,-0.30769231,-0.68222266,-0.68222266,2.2808268,5.68122041,5.58124869,1.69062563,1.88660108,0.9119744,1.07559008
METV,Roundhill Ball Metaverse ETF,0,-0.01181893,-0.05906675,-0.05906675,-0.47058824,-2.87026406,-2.87026406,17.82729805,12.5,-7.94341676,16.04938272,-29.48766034,1.499704,3.13795145
QUS,SPDR MSCI USA StrategicFactors ETF,-0.00876271,-0.00876271,-0.00876271,-0.20115445,-0.20115445,-0.64431868,-0.64431868,3.44483728,3.33055636,-0.92898073,2.84812979,-4.55838073,0.9085596,0.6589061
JHSC,John Hancock Multifactor Small Cap ETF,0.00487508,0.00487508,-0.14724673,-0.14724673,-0.38968134,-0.69107413,-0.69107413,7.29519451,4.22864401,3.20446506,6.42542153,1.7724031,0.9416243,1.01280098
MDYG,SPDR S&P 400 Mid Cap Growth ETF (based on S&P MidCap 400 Growth Index--symbol: MUV),0.02910784,0.02910784,0.02910784,0.02910784,-0.29477813,-0.65047702,-0.65047702,5.1882461,2.82764811,-0.02909091,4.40528634,-1.07944732,1.0373113,0.88225877
ULVM,VictoryShares US Value Momentum ETF,0.44787645,0.44787645,0.44787645,0.44787645,-0.36764706,-0.19947829,-0.19947829,2.81459702,2.84386044,1.72036284,2.48975733,-0.89897913,0.846922,0.64864865
POTX,Global X Cannabis ETF,-0.02865681,-0.02865681,-0.02865681,-0.24509804,-0.24509804,-1.13360324,-1.13360324,9.70350404,-25.18382353,-32.69018743,8.3407276,-55.76086957,1.4620911,1.35301353
EQBK,"Equity Bancshares, Inc.",-0.1039501,-0.1039501,-0.1039501,-0.1039501,0.45296167,-0.48325854,-0.48325854,-11.75390266,-19.80528512,-7.65534914,-11.91567369,-12.13044803,0.42938834,1.22292103
FFIU,UVA Unconstrained Medium-Term Fixed Income ETF,-0.04490346,-0.04490346,-0.04490346,-0.04490346,-0.04490346,0.08992806,0.08992806,4.0430007,6.50717703,-2.70979021,2.58064516,-11.84158416,0.17474481,0.13477089
WRB,W.R. Berkley Corporation,0.0689259,-0.08888889,-0.01721664,-0.01721664,0.12643678,0.67610517,0.67610517,-3.97133802,-6.65952317,13.31382114,-3.83882986,25.9421057,0.3219962,1.69565217
DUST,Direxion Daily Gold Miners Index Bear 2X Shares,0.04306632,0.08616975,0.25895555,0.25895555,0.50533894,2.60600707,2.60600707,-20.66256831,-48.12416257,-48.69699647,-17.15406562,-46.52394107,-1.2529545,2.78268551
XPND,First Trust Expanded Technology ETF,-1.201373,-1.201373,-1.201373,-1.201373,-1.201373,-1.201373,-1.201373,7.20049659,7.20049659,-5.05772402,7.46733043,-12.33502538,1.2580246,1.21598147
XLB,Materials Select Sector SPDR,0.00663494,-0.07232401,-0.09640877,-0.09640877,-0.43238049,-0.58752998,-0.58752998,6.73274974,10.26732278,7.49384157,6.55442745,0.64336004,0.9457062,1.20656371
SOCL,Global X Social Media ETF,-0.27412281,-0.27412281,-0.27412281,-0.27412281,0.0550055,-2.93489861,-2.93489861,17.35483871,41.00775194,9.80984002,14.61877757,-21.35754431,1.0210238,3.82271468
FLSW,Franklin FTSE Switzerland ETF,-0.09709677,-0.09709677,-0.09709677,-0.09709677,-0.29008371,-0.09709677,-0.09709677,6.49896836,12.41343013,4.38084132,4.91158537,-6.17740616,0.8845158,0.31023785
SPYV,SPDR Series Trust SPDR Portfolio S&P 500 Value ETF,0.01216545,-0.07608852,-0.0367217,-0.0367217,-0.32735209,-0.73653707,-0.73653707,5.69555156,6.15960744,5.85887201,4.80622132,2.17499379,0.8256209,0.77858881
HBNC,"Horizon Bancorp, Inc.",0,-0.06648936,0.1332445,0.1332445,0.0665779,2.03665988,2.03665988,-0.33156499,-0.06648936,-20.8113804,-0.33156499,-28.59857482,0.29747093,2.79984426
ROMO,Strategy Shares Newfound/ReSolve Robust Momentum ETF,-0.08357727,-0.08357727,-0.08357727,-0.08357727,-0.08357727,-0.1970342,-0.1970342,3.62151548,3.3176326,-2.58737208,3.63599014,-10.01355594,0.2139161,0.19742319
KEMX,KraneShares MSCI Emerging Markets ex China Index ETF,-0.04008399,-0.04008399,-0.1734655,-0.1734655,-1.03745417,-0.71324026,-0.71324026,8.51429755,10.34344711,4.03059197,8.42443064,-13.86677632,0.6265022,0.71836392
IOO,iShares Global 100 ETF,-0.02969121,0.02970885,0.02970885,0.02970885,-0.1059168,-1.07242544,-1.07242544,5.13661202,4.22535211,-1.89393939,4.27376897,-8.44323589,0.93847954,1.15916184
ACTV,LeaderShares Activist Leaders ETF,-0.03200243,-0.03200243,-0.36317701,-0.36317701,-0.36317701,-1.62145307,-1.62145307,7.60572988,8.56847901,1.3163092,6.55184059,-6.2964063,0.9455263,1.6481775
BRF,VanEck Brazil Small-Cap ETF,0.4077135,0.4077135,0.4077135,-0.21081451,0.06314345,-0.34723172,-0.34723172,8.07412898,-13.47655786,0.20068729,10.86844106,-13.68146832,0.5550959,0.8953168
KMET,KraneShares Trust KraneShares Electrification Metals Strategy ETF,-0.86581263,-0.86581263,-0.86581263,-0.86581263,-1.93546218,-0.82840719,-0.82840719,5.37489932,16.69633321,16.37096131,3.6383659,16.37096131,0.25370732,0.87337442
XTOC,Innovator U.S. Equity Accelerated Plus ETF - October,0.04464286,0.04464286,0.04464286,-0.3113879,-0.3113879,-0.43097703,-0.43097703,5.61488505,6.91793893,-4.18982471,5.45882353,-7.66378245,1.0103563,0.47767857
TPLC,Timothy Plan US Large/Mid Cap Core ETF,-0.02860821,-0.02460405,-0.02460405,-0.02460405,-0.19991432,-0.66968727,-0.66968727,4.31343284,5.86186004,2.3579379,3.91019923,1.71736283,0.9481195,0.6848629
DIVO,Amplify CWP Enhanced Dividend Income ETF,-0.02482649,-0.0097647,-0.04211407,-0.04211407,-0.20910483,-0.66546563,-0.66546563,-0.05605131,0.36376365,2.22447233,-0.27851976,-1.37616951,0.66796637,0.78212291
MID,American Century Mid Cap Growth Impact ETF,-0.22773856,-0.22773856,-0.22773856,-0.22773856,-0.22773856,-0.96838945,-0.96838945,5.76428639,3.6432458,-4.76086957,7.4301128,-2.40588104,1.2929424,0.97785894
MPAY,Exchange Listed Funds Trust Akros Monthly Payout ETF,-0.26246719,-0.26246719,-0.26246719,-0.26246719,-0.26246719,-0.10033782,-0.10033782,2.65646105,3.30765745,-2.89608177,2.23619251,-5.74617611,0.346466,0.1004386
WBIF,WBI BullBear Value 3000 ETF,-0.04243937,0.01927009,-0.24486687,-0.24486687,-0.93557371,-0.73875488,-0.73875488,0.56655496,-4.74635255,-5.21440649,0.60337401,-6.72845258,0.35650516,0.7636666
SPUS,SP Funds S&P 500 Sharia Industry Exclusions ETF,-0.11119348,-0.11119348,-0.11119348,-0.29596744,-0.29596744,-1.39041347,-1.39041347,4.74154683,2.35472845,-5.40540541,4.25531915,-10.25641026,1.0465324,1.41001855
CMCM,Cheetah Mobile Inc.,-1.07913669,-0.72202166,-1.43369176,-1.43369176,-2.4822695,-2.4822695,-2.4822695,49.45652174,44.73684211,-22.80701754,49.45652174,-52.59029394,0.9162832,6.74157303
ONB,Old National Bancorp,-0.02921414,-0.1459002,-0.05841121,-0.05841121,-0.23323615,0.29291154,0.29291154,-4.78309232,-11.29533679,-0.58072009,-5.20487265,-7.20867209,0.46567994,1.05695831
CLWT,Euro Tech Holdings Company Limited,-0.73529412,-0.73529412,-0.73529412,-1.45985401,-1.45985401,-3.57142857,-3.57142857,-5.59440559,-2.87769784,5.46875,-0.73529412,-16.66666667,1.4361492,4.44444444
GHRS,GH Research PLC,1.33998949,1.33998949,1.33998949,1.33998949,1.2335958,1.18048269,1.18048269,-0.7973251,-5.37291462,-12.18123862,-4.52970297,-40.33106436,0.57430047,4.21052632
JUSA,JPMorgan ActiveBuilders U.S. Large Cap Equity ETF,-0.1308615,-0.1308615,-0.1308615,-0.1308615,-0.1308615,-0.84817146,-0.84817146,4.65424559,2.82354949,-3.21510174,4.30523918,-6.87411023,0.9086014,0.85542695
SARK,AXS Short Innovation Daily ETF,-0.057924,0.06959749,0.11604967,0.11604967,0.82982702,3.7148353,3.7148353,-20.86773069,-24.79951185,-16.24271845,-19.29840973,-16.46979086,-1.9900509,4.10599188
SPVM,Invesco S&P 500 Value with Momentum ETF,-0.15720181,-0.15720181,-0.15720181,-0.15720181,-0.15720181,-0.5270247,-0.5270247,2.98224919,0.91360477,4.56884133,2.91675106,0.21696252,0.8684749,0.59055118
SSYS,"Stratasys, Ltd.",0,-0.17838031,-0.49786629,-0.49786629,-1.13074205,-2.3726448,-2.3726448,17.95952782,-5.28097495,-20.1027984,16.87552214,-33.41266064,1.1008908,2.50357654
UMMA,Wahed Dow Jones Islamic World ETF,0,0,0,0,-0.27777778,-0.94274546,-0.94274546,11.08818979,24.797219,7.91583166,9.78593272,-7.034959,0.8327969,1.13953488
UPC,Universe Pharmaceuticals Inc,-0.01182033,-0.01182033,1.49988001,1.49988001,1.49988001,0.70238095,0.70238095,-41.66206897,-23.1,30.33898305,-42.06164384,-40.0070922,0.00425886,2.42130751
INFL,Horizon Kinetics Inflation Beneficiaries ETF,-0.03609997,-0.00524691,-0.01296196,-0.01296196,-0.22081922,-1.04367746,-1.04367746,2.91709022,4.78104787,5.87679739,3.04802799,9.49070632,0.7149114,1.0930649
HYMB,SPDR Nuveen Bloomberg High Yield Municipal Bond ETF,0.00509404,0.00509404,0.00509404,0.00509404,0.00509404,0.12279325,0.12279325,4.23238718,8.02666667,-3.38330494,3.59772681,-12.58331906,0.25987783,0.28947368
RPG,Invesco S&P 500 Pure Growth ETF,-0.11888696,-0.11888696,-0.11888696,-0.11888696,-0.37497596,-1.19198983,-1.19198983,2.51632478,-1.45511032,-7.26431981,2.48928454,-9.34146057,1.2463682,1.20636963
PRFZ,Invesco FTSE RAFI US 1500 Small-Mid ETF,-0.03001172,-0.03001172,-0.03001172,-0.03001172,-0.03001172,-0.58361994,-0.58361994,7.66290007,3.29404639,0.96424343,6.65299231,-0.57782441,0.9198244,0.96394754
RIET,Hoya Capital High Dividend Yield ETF,-0.04285678,-0.04285678,-0.04285678,-0.04285678,-0.37688442,-0.87913004,-0.87913004,10.7026524,4.5254833,-11.68347118,10.75418994,-18.58316222,0.85408264,0.96679277
RHS,Invesco S&P 500 Equal Weight Consumer Staples ETF,-0.08545211,-0.08545211,-0.08545211,-0.08545211,-0.14370691,0.1074094,0.1074094,-1.66565011,-0.38622861,-1.8728273,-2.04480925,0.97554953,0.5656811,1.06554924
MILN,Global X Millennial Consumer ETF,-0.06804333,-0.06804333,-0.06804333,-0.20317782,-0.20317782,-1.03955749,-1.03955749,13.10306513,8.25045838,-0.87307211,11.64863843,-17.61121965,1.2293668,1.08437818
ACGL,Arch Capital Group Ltd.,-0.03126466,-0.12494143,-0.03907776,-0.03907776,0,-0.17171402,-0.17171402,1.86365084,11.17872045,47.28235836,2.14023319,42.90502793,0.5921628,1.44109391
CB,Chubb Limited,0.11754269,-0.05092326,0.00664599,0.00664599,0.05319267,-0.70822153,-0.70822153,2.32094288,4.76676723,22.03059956,2.6,17.02006325,0.6473357,1.48530262
EEM,iShares MSCI Emerging Index Fund,0,-0.01228321,-0.07822372,-0.07822372,-0.16832993,-1.85579196,-1.85579196,9.53825858,18.27635328,5.12788048,8.28116849,-11.96988974,0.573566,2.05066345
SEIV,SEI EXCHANGE TRADED FDS SEI Enhanced U.S. Large Cap Value Factor ETF,0.11923688,0.11923688,-0.27751276,-0.27751276,-0.27751276,-0.2399943,-0.2399943,6.68304252,6.55668359,1.40411896,5.52995392,-0.35601266,0.91277486,0.36009539
AMZU,Direxion Daily AMZN Bull 1.5X Shares,-0.10892857,-0.10892857,-0.40534125,-0.40534125,-0.87595983,-2.20454545,-2.20454545,30.11591394,-8.44680851,-35.00503486,26.65433962,-35.00503486,2.3075728,4.69798658
EVX,VanEck Environmental Services ETF,0.76314694,0.76314694,0.76314694,0.76314694,0.76314694,0.56117344,0.56117344,6.63651515,2.9122086,0.4972274,6.52779815,14.18687842,0.84416825,0.55804186
EELV,Invesco S&P Emerging Markets Low Volatility ETF,0.02075119,0.02075119,0,0,-0.16570008,-0.70045323,-0.70045323,4.73707084,11.16236162,3.47788751,4.73707084,-2.74414851,0.43316257,0.74719801
DFGR,Dimensional Global Real Estate ETF,-0.03792188,0.00379377,-0.11367942,-0.11367942,-0.37792895,-0.71563089,-0.71563089,8.05360049,6.11916264,6.11916264,7.02395453,6.11916264,1.1222253,0.76596229
RNMC,Mid Cap US Equity Select ETF,-0.72065889,-0.72065889,-0.72065889,-0.72065889,-0.72065889,-0.70362107,-0.70362107,6.73031872,7.0688379,4.93289808,5.23826846,3.46924177,0.91262156,0.70860698
IYZ,iShares U.S. Telecommunications ETF,0,-0.12458472,-0.08309098,-0.08309098,-0.29062898,-0.66088393,-0.66088393,7.22246991,3.21888412,-5.87084149,6.4159292,-18.77744005,0.9010917,1.00125156
CHIE,Global X MSCI China Energy ETF,0.12894907,0.12894907,0.12894907,-0.06435006,-0.06435006,-2.51098556,-2.51098556,9.12872693,10.84939329,6.95592287,7.62300762,29.20133111,0.3355049,2.70793037
RSP,Invesco S&P 500 Equal Weight ETF,-0.02005214,-0.08016032,-0.0534545,-0.0534545,-0.31322892,-0.78912467,-0.78912467,5.91858407,6.08381195,2.98045154,5.29983108,-0.55171497,0.9570145,0.86921637
DFAC,Dimensional U.S. Core Equity 2 ETF,0,-0.09759906,-0.03047137,-0.03047137,-0.28639897,-0.92915215,-0.92915215,5.39538715,3.68719611,1.3064133,4.83408439,-3.28798186,0.95655507,0.97732604
IVOO,Vanguard S&P Mid-Cap 400 ETF,0.02282714,0.02282714,0.02282714,0.02282714,-0.2958075,-0.63495663,-0.63495663,7.1529009,5.51441816,3.55075032,6.20493244,2.48508946,0.95227456,0.95719911
FXL,First Trust Technology AlphaDEX,0.02494263,-0.00498703,-0.11457607,-0.11457607,-0.41223801,-1.30681958,-1.30681958,9.50846532,7.16729022,-4.60081835,8.07999138,-8.99146696,1.1936712,1.51144199
IJK,iShares S&P Mid-Cap 400 Growth ETF,-0.00529064,-0.09570177,-0.05399388,-0.05399388,-0.35890727,-0.78574389,-0.78574389,5.15549048,3.01376936,0.04346009,4.4216342,-1.01819184,1.0457997,1.00585366
BSJN,Invesco BulletShares 2023 High Yield Corporate Bond ETF,0,0,-0.02130833,-0.02130833,-0.02130833,-0.08517888,-0.08517888,0.64350064,0.72992701,-0.88719899,0.17079419,-5.44135429,0.21936327,0.17022112
MOO,VanEck Agribusiness ETF,-0.08687514,-0.08687514,0.00121225,0.00121225,-0.29546204,-0.8510708,-0.8510708,5.70957596,0.95805518,-0.42675299,5.07306623,-0.13086066,0.7570793,0.91520565
DRN,Direxion Daily Real Estate Bull 3X Shares,0.24650781,0,0.25309799,0.25309799,-0.89358245,-2.55591054,-2.55591054,24.48979592,20.31558185,-29.31633835,21.15193644,-40.16674841,2.9097328,4.27983539
COE,51Talk Online Education Group,1.65562914,1.65562914,1.65562914,-1.76,-0.32467532,-0.32467532,-0.32467532,-2.53968254,1.52116402,-4.0625,-3.30708661,72.49129116,0.17032604,6.22765599
BWB,"Bridgewater Bancshares, Inc.",-0.06531679,-0.16313214,-0.16313214,-0.16313214,-0.52015605,1.32450331,1.32450331,-13.75422773,-20.10443864,-12.47139588,-13.55932203,-13.85135135,0.35878503,3.58565737
GSUN,Golden Sun Education Group Limited,0.60544218,-0.07432432,0.60544218,0.60544218,0.60544218,-0.07432432,-0.07432432,34.44545455,-93.18479263,-96.27856064,39.51886792,-92.21631579,0.5756726,6.94444444
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,-0.06139658,-0.06139658,-0.07516913,-0.07516913,-0.17521902,-3.27431482,-3.27431482,14.79562464,40.81920904,6.97424893,11.83398766,-12.84965035,0.34621862,4.06360424
JSCP,JPMorgan Short Duration Core Plus ETF,0.02131778,0.02131778,0.0195948,0.0195948,0.01076542,-0.10752688,-0.10752688,1.64113786,3.01618984,-0.49271637,1.50786713,-5.47454019,0.10346118,0.12919897
FEIM,"Frequency Electronics, Inc.",0,0,0,0.50675676,0.50675676,-2.77777778,-2.77777778,-15.60283688,14.86486486,-6.2992126,-16.1971831,-34.68715697,0.29861784,7.09206491
NERD,Roundhill Video Games ETF,-0.3037462,-0.3037462,-0.3037462,-0.3037462,-0.3037462,-2.1569199,-2.1569199,5.57541101,5.12455516,-13.77699942,4.16005529,-33.37843933,0.90694904,2.27371274
BIL,SPDR Bloomberg 1-3 Month T-Bill ETF,-0.00545108,0,0,0,-0.00545108,0,0,0.27331365,0.34429076,0.35010941,0.26235243,0.32815576,0.00110733,0.01090275
URA,Global X Uranium ETF,-0.02149613,-0.14985036,-0.15027909,-0.15027909,-0.87382779,0.51858254,0.51858254,15.83665339,12.42145964,9.20187793,15.2055473,21.2721585,0.99144137,2.7826087
USFR,WisdomTree Floating Rate Treasury Fund,0,0,0.00059684,0.00059684,0.01353013,0.0199005,0.0199005,-0.01989258,-0.03977725,0,-0.01989258,0.07964954,-0.00777335,0.039801
PWC,Invesco Dynamic Market ETF,0.09672516,0.09672516,-0.1103144,-0.1103144,-0.1103144,-0.03164836,-0.03164836,4.54108139,1.53242385,3.48265908,5.61819596,0.7370324,0.89559686,0.20687748
FLGC,Flora Growth Corp.,0.61154089,0,1.4,1.4,3.11864407,14.79245283,14.79245283,33.65553603,-52.46875,-55.85546365,21.485623,-78.57746479,1.9925915,20.65404475
XCCC,BondBloxx CCC-Rated USD High Yield Corporate Bond ETF,0.01044114,0.01044114,0.01044114,-0.04174276,-0.04174276,-0.14568711,-0.14568711,5.63347275,2.471249,-4.26286857,4.88365727,-6.55121951,0.4501225,0.18250653
WDH,Waterdrop Inc.,0.33783784,0.6779661,0.6779661,0.6779661,0.33444816,-1,-1,-10.81081081,125,137.6,-7.76397516,115.2173913,0.25088513,8.69565217
IBB,iShares Biotechnology ETF,0.02230649,-0.07428317,-0.07428317,-0.07428317,-0.37769385,-1.98936093,-1.98936093,2.44496915,3.54915698,7.18839656,2.07953855,8.35414485,0.8380992,2.0373262
IYY,iShares Dow Jones U.S. ETF,-0.01014816,-0.01014816,-0.01014816,-0.01014816,-0.36404085,-1.02461075,-1.02461075,5.43606207,3.11878598,-2.19376613,4.77456402,-7.23095754,1.0235095,1.0352177
SPC,CrossingBridge Pre-Merger SPAC ETF,0,0,0,0,0,-0.04798464,-0.04798464,0.72533849,0.82284608,1.51072125,0.60371891,1.90802348,0.01386763,0.09601536
PALL,abrdn Physical Palladium Shares ETF,0.05256579,0.05256579,0.05256579,0.22400158,0.22400158,1.60335382,1.60335382,-7.89176912,-14.62899966,-18.96419247,-8.19757334,-30.11676317,0.42983377,1.85666667
RDVY,First Trust Rising Dividend Achievers ETF,0.01273612,-0.11426754,-0.0665995,-0.0665995,-0.34665821,-0.66181742,-0.66181742,7.27709472,6.57339968,7.00908471,6.64576732,-3.17283189,1.0005788,0.84801528
CCBG,Capital City Bank Group,0.26591585,0.26591585,0.26591585,0.26591585,-0.06236358,0.281602,0.281602,-1.38461538,-9.56546275,-3.43476951,-1.77750536,16.63027656,0.3008298,0.9125236
SPTS,SPDR Portfolio Short Term Treasury ETF,-0.01719986,0,-0.00894467,-0.00894467,-0.01719986,-0.08594019,-0.08594019,0.60574593,0.78016644,-1.17307038,0.43192813,-3.79013572,0.03996801,0.13769363
LOUP,Innovator Loup Frontier Tech E,-0.45444709,-0.45444709,-0.45444709,-0.45444709,-0.45444709,-1.8556243,-1.8556243,16.01593405,12.08277704,0.17899761,13.63790186,-21.90697674,1.5640088,1.89070876
JHMM,John Hancock Multifactor Mid Cap ETF,-0.08056395,-0.08056395,-0.03626985,-0.03626985,-0.24130304,-0.72043226,-0.72043226,6.59647615,5.55319149,2.56357246,5.95899188,-0.20116677,0.9921519,0.94838243
XSEP,First Trust Exchange-Traded Fund VIII FT Cboe Vest U.S. Equity Enhance & Moderate Buffer ETF - September,0.00156683,0.00156683,0.00156683,0.00156683,0.00156683,-0.26315543,-0.26315543,3.20860285,0.06930072,6.23202397,3.0087153,6.23202397,0.45090047,0.42780917
ALHC,"Alignment Healthcare, Inc.",-0.04203447,-0.16792611,-0.25167785,-0.25167785,-1.12266112,0.168492,0.168492,1.10544218,-11.5327381,-22.84231019,-0.33528919,85.78125,1.1775572,4.18250951
RF,Regions Financial Corporation,-0.10333692,-0.18928802,-0.18928802,-0.18928802,-0.53161844,-0.85470085,-0.85470085,7.60667904,4.83506552,10.16144349,6.56867249,1.66520596,0.91964346,1.07991361
DECW,AllianzIM U.S. Large Cap Buffer20 Dec ETF,0.10910206,0.10910206,-0.07352941,-0.03379722,-0.03379722,-0.51480714,-0.51480714,2.99334721,0.36526946,0.36526946,2.84504622,0.36526946,0.53617203,0.62713774
GSIT,"GSI Technology, Inc.",0.51282051,0.51282051,0.51282051,0.51282051,0.09703284,-0.50761421,-0.50761421,13.29479769,2.61780105,-51.12219451,10.11235955,-54.41860465,1.0870864,3.68421053
NUBD,Nuveen ESG U.S. Aggregate Bond ETF,0,0,0.02011578,0.02011578,0.01475078,-0.17845193,-0.17845193,2.7804701,4.31235431,-3.43116098,2.02918377,-10.8178452,0.14598753,0.2235636
PJUL,Innovator U.S. Equity Power Buffer ETF - July,-0.06936127,-0.06936127,-0.06936127,-0.06936127,-0.06936127,-0.51246803,-0.51246803,3.07949652,3.37740425,1.43318123,2.90906085,4.11408498,0.40242562,0.54644809
PTEU,Pacer TrendpilotTM European Index ETF,-0.09264662,-0.09264662,-0.09264662,-0.09264662,-0.09264662,-0.34722768,-0.34722768,11.441073,12.57974234,13.38568233,9.4201209,9.37289599,0.09586982,0.53886936
ARMR,Exchange Listed Funds Trust Armor US Equity Index ETF,-1.09665428,-1.09665428,-1.09665428,-1.09665428,-1.09665428,-1.23067214,-1.23067214,4.84729064,-1.14259173,-6.27917217,5.11707387,-13.82995951,0.8659584,1.24600639
BLES,Inspire Global Hope ETF,-0.00029931,-0.00029931,0.02964072,0.02964072,-0.3581867,-1.06633106,-1.06633106,6.91168,11.62679586,3.72524061,6.36708055,-3.46749494,0.90747494,1.19868145
IZRL,ARK Israel Innovative Technology ETF,0.32537961,0.32537961,0.32537961,0.32537961,0.32537961,-1.10865219,-1.10865219,5.62375107,0.76252723,-6.18661258,5.53337136,-20.46431642,0.964086,1.69828758
QQC,Simplify Nasdaq 100 PLUS Convexity ETF,0.26966292,0.26966292,0.26966292,0.26966292,-2.19202104,-1.58322636,-1.58322636,10.55500496,2.72253864,-14.02697495,8.2484231,-20.97059865,0.93635815,1.88269663
LSAF,LeaderShares AlphaFactor US Core Equity ETF,-0.1566416,-0.1566416,-0.1566416,-0.1566416,-0.34396498,-0.77833126,-0.77833126,5.9124187,4.62902167,7.27027937,5.73988056,0.20563063,0.96693367,0.78443677
SUSC,iShares ESG Aware USD Corporate Bond ETF,0,0,0.02159827,0.02159827,0,-0.1750332,-0.1750332,3.84572261,7.00092421,-2.21706081,2.54650133,-11.99163816,0.23906767,0.38927336
ECNS,iShares MSCI China Small-Cap ETF,-0.10175528,-0.10175528,-0.10175528,-0.10175528,-0.07633588,-3.58600168,-3.58600168,12.32837529,42.07670043,15.26269445,10.1542777,-10.99274705,0.43224218,3.85160632
PDLB,"Ponce Financial Group, Inc.",0.1003009,0.1003009,0.1003009,0.1003009,0.50352467,0.50352467,0.50352467,7.08154506,7.77537797,8.12567714,6.62393162,-6.55430712,0.05343235,1.11233692
SKYY,First Trust Cloud Computing ETF,-0.0964314,-0.0964314,-0.03301063,-0.03301063,-0.43594404,-1.93180757,-1.93180757,9.33726784,-3.24239631,-12.74525558,8.00617284,-26.88427162,1.5562139,2.75155975
SPDN,Direxion Daily S&P 500 Bear 1X Shares,-0.06076103,0.06337136,0,0,0.28580502,1.02367242,1.02367242,-4.36099334,-3.36597307,0.83014049,-3.83678441,2.59909032,-0.9865725,1.08626198
MDIV,Multi-Asset Diversified Income Index Fund,-0.11973029,-0.11973029,-0.11973029,-0.11973029,-0.17885933,-0.18891688,-0.18891688,5.87842351,3.19010417,-2.87990196,5.31561462,-4.04174941,0.5975833,0.50473186
DUSA,Davis Select U.S. Equity ETF,-0.1334668,-0.1334668,-0.1334668,-0.1334668,-0.72968491,-0.72968491,-0.72968491,10.15826279,11.67910448,4.17681866,9.4732992,-9.44024206,0.9496098,0.98472669
SMMU,Short Term Municipal Bond Active Exchange-Traded Fund,-0.01344391,-0.01344391,0,-0.0198636,-0.0198636,-0.04012036,-0.04012036,1.08530277,2.44654605,-0.35992801,0.97264438,-1.81280788,0.04985963,0.1706656
EQAL,Invesco Russell 1000 Equal Weight ETF,-0.1394376,0,0,0,0,-0.83083314,-0.83083314,6.94375311,5.26702597,1.10588235,6.38771973,-0.71626617,0.96099144,0.83779381
COM,Direxion Auspice Broad Commodity Strategy ETF,0.09549072,0.09549072,0.09549072,0.09549072,0.09549072,0.22841965,0.22841965,2.61318831,1.13500838,0.5958014,1.98918919,0.52880453,-0.07949279,0.42871386
IDNA,iShares Genomics Immunology and Healthcare ETF,-0.01882885,0,-0.22547914,-0.22547914,-0.63622754,-2.56880734,-2.56880734,5.48271752,-3.66473149,-17.72544159,3.91389432,-20.81717865,1.0801101,2.63653484
MCHI,iShares MSCI China ETF,0,-0.05545287,-0.19381634,-0.19381634,-0.28584601,-3.55805243,-3.55805243,13.84210526,43.24503311,10.74134753,10.74134753,-9.0870881,0.3950599,4.33569036
FXN,First Trust Energy AlphaDEX Fund,-0.11240252,-0.11240252,0.05745759,0.05745759,-0.14422325,-1.87820148,-1.87820148,0.87770626,-9.35856993,4.23216445,1.6509434,29.62406015,0.8118471,2.03252033
EWO,iShares Inc iShares MSCI Austria ETF,-0.14374701,-0.14374701,-0.14374701,-0.28708134,-0.78552726,-0.66730219,-0.66730219,9.68421053,19.56397017,13.50762527,7.7002584,-15.7979798,0.876109,0.76775432
SFNC,Simmons First National Corporation,-0.09237875,-0.12052032,-0.0231107,-0.0231107,-0.27662517,-1.00686499,-1.00686499,0.23169601,-9.64912281,-7.91826309,-0.18458699,-24.10526316,0.57900673,1.52636448
DFCF,Dimensional Core Fixed Income ETF,0.01124248,0.01124248,0,0,0.01171097,-0.3965477,-0.3965477,2.84200385,4.7595682,-3.76380437,1.98232625,-12.24825319,0.1736369,0.46565256
