Ticker,Description,Price,Market Capitalization,Price to Earnings Ratio (TTM),Price to Revenue Ratio (TTM),Basic EPS (TTM),EPS Diluted (FY),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),Total Shares Outstanding
PLAT,WisdomTree Growth Leaders Fund,28.2668,,,,,,,,
KLIP,KraneShares Trust KraneShares China Internet and Covered Call Strategy ETF,24.335,,,,,,,,
HFXI,IQ FTSE International Equity Currency Neutral ETF,23.1184,,,,,,,,
USEP,Innovator U.S. Equity Ultra Buffer ETF - September,27.07,,,,,,,,
DGRO,iShares Core Dividend Growth ETF,50.7356,,,,,,,,
BKIE,BNY Mellon International Equity ETF,67.2299,,,,,,,,
NXTE,Investment Managers Series Trust II AXS Green Alpha ETF,33.15,,,,,,,,
SLY,SPDR S&P 600 Small Cap ETF (based on S&P SmallCap 600 Index -- symbol SML),88.15,,,,,,,,
HCOM,Hartford Schroders Commodity Strategy ETF,16.5799,,,,,,,,
GSMG,Glory Star New Media Group Holdings Limited,1.19,81068036.99999999,,,,0.5397,,,68124400
ASCA,A SPAC I Acquisition Corp.,10.32,89722090,,,,,,,6000001
XHLF,BondBloxx Bloomberg Six Month Target Duration US Treasury ETF,50.185,,,,,,,,
SENT,AdvisorShares Alpha DNA Equity Sentiment ETF,23.1987,,,,,,,,
MGC,Vanguard Mega Cap ETF,138.796,,,,,,,,
FYC,First Trust Small Cap Growth AlphaDEX Fund,59.3918,,,,,,,,
BWZ,SPDR Bloomberg Short Term International Treasury Bond ETF,27.47,,,,,,,,
BKLN,Invesco Senior Loan ETF,21.0429,,,,,,,,
CLSC,Cabana Target Leading Sector Conservative ETF,19.69,,,,,,,,
AAAU,Goldman Sachs Physical Gold ETF Shares,19.09,,,,,,,,
DFE,WisdomTree Europe SmallCap Dividend Fund,59.245,,,,,,,,
RDW,Redwire Corporation,2.54,162185843.513308,,,,-0.9816,,252856000,63852700
GNTY,"Guaranty Bancshares, Inc.",33,394005901.37530565,9.78703039,2.68740441,3.3754,3.34,,711917000,11939600
UUP,Invesco DB USD Index Bullish Fund ETF,27.565,,,,,,,,
QOMO,Qomolangma Acquisition Corp.,10.18,67062002.14,,,,-0.0006,,,6587623
IYM,iShares U.S. Basic Materials ETF,136.33,,,,,,,,
AMV,"Atlis Motor Vehicles, Inc.",3.09,124778492.01,,,,-3.5306,,823543000,40381389
FLMI,Franklin Dynamic Municipal Bond ETF,24.14,,,,,,,,
XMMO,Invesco S&P MidCap Momentum ETF,77.5794,,,,,,,,
VWOB,Vanguard Emerging Markets Government Bond ETF,63.22,,,,,,,,
EJAN,Innovator Emerging Markets Power Buffer ETF January,29.025,,,,,,,,
PLMR,"Palomar Holdings, Inc.",49.84,1257599545.0614052,25.69979821,4.11017839,1.9762,1.7558,,2185340000,25232700
SCHK,Schwab 1000 Index ETF,38.92,,,,,,,,
PTIN,Pacer Trendpilot International ETF,26.52,,,,,,,,
QMAR,FT Cboe Vest Nasdaq-100 Buffer ETF - March,20.5137,,,,,,,,
KCE,SPDR S&P Capital Markets ETF,88.5333,,,,,,,,
DGIN,VanEck Digital India ETF,28.264,,,,,,,,
JMSB,"John Marshall Bancorp, Inc.",24.68,347398401.40631247,11.11950244,4.10076913,2.2752,2.25,,455099000,14076100
FEM,First Trust Emerging Markets AlphaDEX Fund,22.02,,,,,,,,
VOO,Vanguard S&P 500 ETF,368.88,,,,,,,,
SIVB,SVB Financial Group,292.5,17287956988.038948,11.93306687,2.47508416,25.589,25.35,,23164900000,59104100
FLIA,Franklin International Aggregate Bond ETF,19.4988,,,,,,,,
MFUL,Mindful Conservative ETF,21.55,,,,,,,,
YANG,Direxion Daily FTSE China Bear 3x Shares,7.8123,,,,,,,,
BVXV,BiondVax Pharmaceuticals Ltd.,2.58,4875174,,,-5.8833,-8.7687,,22793700,1867882.66
FGF,"FG Financial Group, Inc.",2.95,27712418.82661997,,2.50873086,-1.138,-1.9857,,37485600,9394040
TSAT,Telesat Corporation,9.2175,115940030.436,,,,6.81030746,,2664912670,12595251
FOCT,FT Cboe Vest U.S. Equity Buffer ETF - October,34.41,,,,,,,,
UTME,UTime Limited,1.0224,8452992.03140187,,,,-0.7411,,,8267790
DYNF,BlackRock U.S. Equity Factor Rotation ETF,31.36,,,,,,,,
GOEX,Global X Gold Explorers ETF,27.86,,,,,,,,
TPOR,Direxion Daily Transportation Bull 3X Shares,25.31,,,,,,,,
HMN,Horace Mann Educators Corporation,34.725,1420193385.5047228,25.29301978,1.0306457,1.3612,3.3839,,1965960000,40898300
REIT,ALPS Active REIT ETF,26.01,,,,,,,,
PVBC,"Provident Bancorp, Inc.",8.84,156200124.03036878,,1.79446121,-1.3063,-1.3025,,209092000,17669700
NAVI,Navient Corporation,18.48,2506149782.4284177,4.2076181,0.6856268,4.467,4.49,,68082500000,135614000
MDY,SPDR MidCap Trust Series I,474.07,,,,,,,,
FIDU,Fidelity MSCI Industrials Index ETF,52.55,,,,,,,,
SCHM,Schwab U.S. Mid Cap ETF,70.5992,,,,,,,,
SNSR,Global X Internet of Things ETF,31.61,,,,,,,,
FUNL,CornerCap Fundametrics Large-Cap ETF,34.185,,,,,,,,
TDSE,Cabana Target Drawdown 16 ETF,22.31,,,,,,,,
ECLN,First Trust EIP Carbon Impact ETF,25.8299,,,,,,,,
SPIB,SPDR Portfolio Intermediate Term Corporate Bond ETF,32.58,,,,,,,,
FAF,First American Corporation (New),60.71,6286017223.601401,14.45266481,0.78034577,4.2619,11.14,,6811550000,103542000
MS,Morgan Stanley,96.18,162554720711.75842,15.78655714,2.46499341,6.2159,6.15,,404276000000,1690110000
TTAC,FCF US Quality ETF,48.01,,,,,,,,
CPZ,Calamos Long/Short Equity & Dynamic Income Trust,16.535,,,,,,,,
VHT,Vanguard Health Care ETF,242.94,,,,,,,,
BSRR,Sierra Bancorp,21.47,323971009.14239484,9.03546514,2.13618719,2.4057,2.8015,,513986000,15089500
TPMN,The Timothy Plan Timothy Plan Market Neutral ETF,25.039,,,,,,,,
TBIL,US Treasury 3 Month Bill ETF,50.02,,,,,,,,
CITE,Cartica Acquisition Corp,10.42,299574995.9961575,34.17596848,,0.3046,-0.0093,,288698000,28750000
IVES,Wedbush ETFMG Global Cloud Technology ETF,32.46,,,,,,,,
FLMX,Franklin FTSE Mexico ETF,28.6401,,,,,,,,
NTSX,WisdomTree U.S. Efficient Core Fund,34.3678,,,,,,,,
BSBK,Bogota Financial Corp.,11.2601,158310113.2171899,22.90679305,5.34330692,0.5108,0.5411,,268325000,14059400
CYB,WisdomTree Chinese Yuan Strategy Fund,25.68,,,,,,,,
FPXI,First Trust International Equity Opportunities ETF,41.2,,,,,,,,
QUS,SPDR MSCI USA StrategicFactors ETF,114.11,,,,,,,,
RIET,Hoya Capital High Dividend Yield ETF,11.895,,,,,,,,
IBDS,iShares iBonds Dec 2027 Term Corporate ETF,23.8322,,,,,,,,
UAV,AdvisorShares Trust AdvisorShares Drone Technology ETF,22.07,,,,,,,,
FJAN,FT Cboe Vest U.S. Equity Buffer ETF - January,34.2679,,,,,,,,
KTEC,KraneShares Hang Seng TECH Index ETF,14.395,,,,,,,,
BABX,GraniteShares 1.75x Long BABA Daily ETF,36.2387,,,,,,,,
GDEF,Goldman Sachs ETF Trust Goldman Sachs Defensive Equity ETF,42.5,,,,,,,,
MOTG,VanEck Morningstar Global Wide Moat ETF,34.19,,,,,,,,
MGMT,Ballast Small/Mid Cap ETF,33.68,,,,,,,,
HSRT,Hartford Short Duration ETF,38.17,,,,,,,,
PSIL,AdvisorShares Psychedelics ETF,2.18,,,,,,,,
TSLQ,AXS TSLA Bear Daily ETF,54.32,,,,,,,,
DFAE,Dimensional Emerging Core Equity Market ETF,23.86,,,,,,,,
ROOF,IQ CBRE NextGen Real Estate ETF,20.6326,,,,,,,,
GSIT,"GSI Technology, Inc.",1.96,48125360.44670051,,1.46801967,-0.6667,-0.6735,,,24553800
TDY,Teledyne Technologies Incorporated,419.49,19661955458.38568,25.56014187,3.68542145,,16.4979,,22398200000,46871100
ETHO,Etho Climate Leadership U.S. ETF,53.34,,,,,,,,
NUSC,Nuveen ESG Small-Cap ETF,37.11,,,,,,,,
SDCI,USCF SummerHaven Dynamic Commodity Strategy No K-1 Fund,17.76,,,,,,,,
CNF,CNFinance Holdings Limited,1.6,114532208,76.25570776,0.57676359,0.0219,0.1404,,1053060000,68582162
DVLU,First Trust Dorsey Wright Momentum & Value ETF,23.741,,,,,,,,
POTX,Global X Cannabis ETF,12.21,,,,,,,,
PJAN,Innovator U.S. Equity Power Buffer ETF - January,32.686,,,,,,,,
SOXX,iShares Semiconductor ETF,398.24,,,,,,,,
MIDU,Direxion Mid Cap Bull 3X Shares,42.75,,,,,,,,
SIJ,ProShares UltraShort Industrials,14.4899,,,,,,,,
TPSC,Timothy Plan US Small Cap Core ETF,32.7302,,,,,,,,
KESG,KraneShares MSCI China ESG Leaders Index ETF,21.7101,,,,,,,,
QTAP,Innovator Growth Accelerated Plus ETF - April,24.42,,,,,,,,
SSFI,Day Hagan/Ned Davis Research Smart Sector Fixed Income ETF,21.986,,,,,,,,
ABEQ,Absolute Select Value ETF,28.67,,,,,,,,
BOIL,ProShares Ultra Bloomberg Natural Gas,7.32,,,,,,,,
GSG,iShares GSCI Commodity-Indexed Trust Fund,20.9199,,,,,,,,
IDV,iShares International Select Dividend ETF,29.05,,,,,,,,
HYGH,iShares Interest Rate Hedged High Yield Bond ETF,83.595,,,,,,,,
COM,Direxion Auspice Broad Commodity Strategy ETF,30.1888,,,,,,,,
SMMD,iShares Trust iShares Russell 2500 ETF,57.35,,,,,,,,
VCR,Vanguard Consumer Discretion ETF,248.41,,,,,,,,
TGL,Treasure Global Inc.,1.73,29908440.68,,,,-1.139,,,17288116
SPIP,SPDR Portfolio TIPS ETF,26.335,,,,,,,,
YALL,God Bless America ETF,23.53,,,,,,,,
SMLV,SPDR SSGA US Small Cap Low Volatility Index ETF,111.38,,,,,,,,
FG,"F&G Annuities & Life, Inc.",21.06,2632500066.588957,,,,8.24,,,105000000
BBRE,JPMorgan BetaBuilders MSCI U.S. REIT ETF,88.72,,,,,,,,
EINC,VanEck Energy Income ETF,63.77,,,,,,,,
SIXH,ETC 6 Meridian Hedged Equity Index Option ETF,32.4917,,,,,,,,
XLE,SPDR Select Sector Fund - Energy Select Sector,89.47,,,,,,,,
FLGC,Flora Growth Corp.,0.3042,40581928.41962264,,,,-0.3243,,51154400,133405000
IYY,iShares Dow Jones U.S. ETF,98.53,,,,,,,,
XLY,SPDR Select Sector Fund - Consumer Discretionary,146.05,,,,,,,,
NVBW,AllianzIM US Large Cap Buffer20 Nov ETF,25.97,,,,,,,,
UNOV,Innovator U.S. Equity Ultra Buffer ETF - November,28.5948,,,,,,,,
SYM,Symbotic Inc.,13.79,807498994.047204,,,,-0.1269,,285901000,58556800
FDLS,Northern Lights Fund Trust IV Inspire Fidelis Multi Factor ETF,25.98,,,,,,,,
UVIX,VS TR 2x Long VIX Futures ETF,19.48,,,,,,,,
SHAG,WisdomTree Yield Enhanced U.S. Short-Term Aggregate Bond Fund,47.15,,,,,,,,
PXI,Invesco DWA Energy Momentum ETF,44.8,,,,,,,,
RISN,Inspire Tactical Balanced ETF,23.35,,,,,,,,
FEIG,FlexShares ESG & Climate Investment Grade Corporate Core Index Fund,41.515,,,,,,,,
VBR,Vanguard Small-Cap Value ETF,169.63,,,,,,,,
RRBI,"Red River Bancshares, Inc.",50.3462,361682836.63391405,10.42885788,3.41977819,4.8992,4.5142,,320665000,7183920
METX,Meten Holding Group Ltd.,0.3182,4029790.11174377,,,,-4.4229,,,12664300
REM,iShares Trust iShares Mortgage Real Estate ETF,25.63,,,,,,,,
NSPI,Nationwide S&P 500 Risk-Managed Income ETF,19.99,,,,,,,,
QDIV,Global X S&P 500 Quality Dividend ETF,32.7,,,,,,,,
TRND,Pacer Trendpilot Fund of Funds ETF,27.42,,,,,,,,
AGGH,Simplify Exchange Traded Funds Simplify Aggregate Bond PLUS Credit Hedge ETF,22.5901,,,,,,,,
PSR,Invesco Active U.S. Real Estate Fund,94.1,,,,,,,,
LTCH,"Latch, Inc.",0.9315,134899592.2734375,,,,-1.9234,,,144820000
URE,ProShares Ultra Real Estate,67.83,,,,,,,,
OUSM,ALPS O'Shares U.S. Small-Cap Quality Dividend ETF,35.9642,,,,,,,,
NMIH,NMI Holdings Inc,22.8,1905647506.1157029,7.12360177,3.8138211,3.2831,2.6537,,2149210000,83581000
BLKC,Invesco Alerian Galaxy Blockchain Users and Decentralized Commerce ETF,10.73,,,,,,,,
EPI,WisdomTree India Earnings Fund,32.461,,,,,,,,
PAVE,Global X Funds Global X U.S. Infrastructure Development ETF,28.4,,,,,,,,
PBD,Invesco Global Clean Energy ETF,20.495,,,,,,,,
FAZ,Direxion Financial Bear 3X Shares,16.35,,,,,,,,
AVSE,Avantis Responsible Emerging Markets Equity ETF,46.67,,,,,,,,
SPAX,Robinson Alternative Yield Pre-merger SPAC ETF,20.8301,,,,,,,,
THNQ,ROBO Global Artificial Intelligence ETF,29.86,,,,,,,,
DBND,DoubleLine Opportunistic Bond ETF,46.8902,,,,,,,,
FNX,First Trust Mid Cap Core AlphaDEX Fund,94.7899,,,,,,,,
YLDE,ClearBridge Dividend Strategy ESG ETF,40.01,,,,,,,,
JFU,9F Inc.,4.4648,52250998,,0.46592481,-2.215,-3.4099,,,8553213
VTHR,Vanguard Russell 3000 ETF,180.9715,,,,,,,,
CHAA,Catcha Investment Corp.,10.16,381000013.025641,,,,,,,37500000
UPAR,UPAR Ultra Risk Parity ETF,14.54,,,,,,,,
UMI,USCF Midstream Energy Income Fund ETF,34.678,,,,,,,,
PGRU,PropertyGuru Group Limited,4.4,711346884.7427294,,5.02598055,-1.5074,-0.8651,,497205000,161670000
MFH,Mercurity Fintech Holding Inc.,1.0601,13037892,,,,-1.9224,,,14288100.6361111
FEIM,"Frequency Electronics, Inc.",5.95,55595113.19444445,,1.44287486,-1.3994,-0.9349,,36678700,9343720
BUFD,FT Cboe Vest Fund of Deep Buffer ETF,20.15,,,,,,,,
INDI,"indie Semiconductor, Inc.",7.605,1129201155.2287166,,9.80441933,-0.492,-1.2576,,739126000,148481672
CSM,ProShares Large Cap Core Plus,47.82,,,,,,,,
FENG,Phoenix New Media Limited,2.5201,31350258,,0.23639735,-2.3935,-2.629,,-95775200,5540318.04166667
SRAX,"SRAX, Inc.",2.08,54735573.23364486,,,,-1.0224,,,26315200
SZK,ProShares UltraShort Consumer Goods,14.815,,,,,,,,
JPHY,JPMorgan Research Enhanced High Yield ETF,45.1699,,,,,,,,
EXI,iShares Global Industrials ETF,112.1,,,,,,,,
LMND,"Lemonade, Inc.",15.275,1056477182.1221122,,6.75909316,-4.818,-3.9412,,1453060000,69163800
BROG,Brooge Energy Limited,5.69,623554901.8431718,,,,,,,109588000
PICB,Invesco International Corporate Bond ETF,21.96,,,,,,,,
FBK,FB Financial Corporation,36.72,1723268156.3247354,13.9772296,2.68483958,2.6437,2.64,,1925560000,46930000
INTR,Inter & Co. Inc.,2.53,1014933643.7188754,,,,-0.0001,,3354200000,401159541
BUG,Global X Cybersecurity ETF,21.72,,,,,,,,
CYD,China Yuchai International Limited,9.1,371810423.3515882,21.4268951,0.1399709,0.4261,1.0348,,,40858300
PFIG,Invesco Fundamental Investment Grade Corporate Bond ETF,23.4548,,,,,,,,
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,55.315,,,,,,,,
OWNS,Impact Shares Affordable Housing MBS ETF,17.59,,,,,,,,
TPLE,Timothy Plan US Large/Mid Cap Core Enhanced ETF,24.0099,,,,,,,,
FPRO,Fidelity Real Estate Investment ETF,21.89,,,,,,,,
SGOL,abrdn Physical Gold Shares ETF,18.43,,,,,,,,
MYFW,"First Western Financial, Inc.",26.206,248747517.1472453,11.86213071,1.99823637,2.2932,,,467229000,9492010
QBTS,D-Wave Quantum Inc.,1.16,73191772.54838708,,47.01840776,-0.3323,0.6465,,924443000,63096400
TCBI,"Texas Capital Bancshares, Inc.",62.87,3137163519.2941084,10.14258251,2.11807274,6.315,6.18,,5231510000,49899200
PAK,Global X MSCI Pakistan ETF,13.5084,,,,,,,,
HTRB,Hartford Total Return Bond ETF,34.135,,,,,,,,
MTB,M&T Bank Corporation,153.72,26536266792.455284,13.44612181,3.07195881,11.5875,11.53,,32984800000.000004,172626951
KORP,American Century Diversified Corporate Bond ETF,46.3899,,,,,,,,
LYFE,2ndVote Life Neutral Plus ETF,30.95,,,,,,,,
HYXF,iShares ESG Advanced High Yield Corporate Bond ETF,44.59,,,,,,,,
SQLV,Royce Quant Small-Cap Quality Value ETF,37.4299,,,,,,,,
SDY,SPDR S&P Dividend ETF,127.45,,,,,,,,
BITI,ProShares Trust ProShares Short Bitcoin Strategy ETF,28.32,,,,,,,,
STXV,Strive 1000 Value ETF,26.04,,,,,,,,
TSME,Thrivent Small-Mid Cap ESG ETF,28.77,,,,,,,,
MET,"MetLife, Inc.",72.235,56676029662.17358,27.07354654,0.78297333,2.6998,7.3073,,67510600000.00001,784606000
IEI,iShares 3-7 Year Treasury Bond ETF,116.865,,,,,,,,
BNDI,NEOS Enhanced Income Aggregate Bond ETF,49.0282,,,,,,,,
CELZ,"Creative Medical Technology Holdings, Inc.",0.545,7671554.30357143,,,,5.6093,,,14076200
SSIC,Silver Spike Investment Corp.,9.98,62022429.00408163,,,,-0.0906,,1090870,6214670
IBTJ,iShares iBonds Dec 2029 Term Treasury ETF,22.08,,,,,,,,
DFEV,Dimensional Emerging Markets Value ETF,24.0994,,,,,,,,
CMF,iShares California Muni Bond ETF,57.475,,,,,,,,
FMBH,"First Mid Bancshares, Inc.",31.375,642034849.0983478,8.73681288,2.22534064,3.6152,3.6,,1306740000,20463300
FLCB,Franklin U.S. Core Bond ETF,21.785,,,,,,,,
TSJA,Innovator Triple Stacker ETF - January,25.23,,,,,,,,
EWT,iShares Inc iShares MSCI Taiwan ETF,44.95,,,,,,,,
YI,"111, Inc.",3.0288,257309184.00000003,,0.13147808,-0.7612,-1.2523,,298302000,47271583
DFAC,Dimensional U.S. Core Equity 2 ETF,25.59,,,,,,,,
MTEK,Maris-Tech Ltd.,0.9775,,,,,,,,
DMAY,FT Cboe Vest U.S. Equity Deep Buffer ETF - May,32.135,,,,,,,,
NCTY,The9 Limited - American Depository Shares,1.3001,35756995,,3.25036086,-6.053,-3.8621,,,24905993.7666667
XSHQ,Invesco S&P SmallCap Quality ETF,34.9178,,,,,,,,
FTXN,First Trust Nasdaq Oil & Gas ETF,28.87,,,,,,,,
RNST,Renasant Corporation,34.97,1956680045.7538817,11.7806456,2.85284296,2.9702,2.95,,2682020000,55953100
ITM,VanEck Intermediate Muni ETF,46.65,,,,,,,,
BSMV,Invesco BulletShares 2031 Municipal Bond ETF,21.5,,,,,,,,
SATO,Invesco Alerian Galaxy Crypto Economy ETF,6.08,,,,,,,,
EMFM,Global X MSCI Next Emerging & Frontier ETF,19.24,,,,,,,,
CEFD,ETRACS Monthly Pay 1.5X Leveraged Closed-End Fund Index ETN,21.83,,,,,,,,
IBDX,iShares Trust iShares iBonds Dec 2032 Term Corporate ETF,25.1587,,,,,,,,
IVCB,Investcorp Europe Acquisition Corp I,10.37,447206249.99999994,,,,,,,38625000
XLP,SPDR Select Sector Fund - Consumer Staples,72.865,,,,,,,,
DAX,Global X DAX Germany ETF,28.33,,,,,,,,
PSP,Invesco Global Listed Private Equity ETF,10.73,,,,,,,,
BOAC,Bluescape Opportunities Acquisition Corp.,9.855,748364091.5147209,18.16672814,,0.5422,0.668,,702806000,75937500
GHYG,iShares US & Intl High Yield Corp Bond ETF,42.83,,,,,,,,
PXH,Invesco FTSE RAFI Emerging Markets ETF,19.18,,,,,,,,
PMAY,Innovator U.S. Equity Power Buffer ETF - May,28.67,,,,,,,,
HIBL,Direxion Daily S&P 500 High Beta Bull 3X Shares,34.35,,,,,,,,
STCE,Schwab Strategic Trust Schwab Crypto Thematic ETF,19.64,,,,,,,,
DFAR,Dimensional US Real Estate ETF,22.85,,,,,,,,
HSPO,Horizon Space Acquisition I Corp.,10.12,81486240,,,,,,,8052000
FTSM,First Trust Enhanced Short Maturity ETF,59.6763,,,,,,,,
NEGG,"Newegg Commerce, Inc.",1.85,694241851.8069307,,,,0.0839,,892497000,375266000
PSEP,Innovator U.S. Equity Power Buffer ETF - September,30.17,,,,,,,,
GURU,Global X Guru Index ETF,36.3091,,,,,,,,
QDF,FlexShares Quality Dividend Index Fund,54.75,,,,,,,,
TZA,Direxion Small Cap Bear 3X Shares,28.25,,,,,,,,
VWO,Vanguard FTSE Emerging Markets ETF,42.21,,,,,,,,
USB,U.S. Bancorp,48.865,74775273496.81244,13.21540625,2.63780383,3.6968,3.69,,90235600000,1530240000
COMS,ComSovereign Holding Corp.,0.0782,18620480.53365974,,,,-2.1932,,,238114000
EEMX,SPDR MSCI Emerging Markets Fuel Reserves Free ETF,31.64,,,,,,,,
ACRV,"Acrivon Therapeutics, Inc.",14.52,303248196.24,,,,-0.7787,,,20884862
LQD,iShares iBoxx $ Investment Grade Corporate Bond ETF,110.215,,,,,,,,
AIQ,Global X Artificial Intelligence & Technology ETF,22.71,,,,,,,,
FNK,First Trust Mid Cap Value AlphaDEX Fund,47.46,,,,,,,,
NUAG,Nuveen Enhanced Yield U.S. Aggregate Bond ETF,21.1182,,,,,,,,
SRS,ProShares UltraShort Real Estate,15.56,,,,,,,,
IGLB,iShares 10 Year Investment Grade Corporate Bond ETF,53.17,,,,,,,,
BSMS,Invesco BulletShares 2028 Municipal Bond ETF,23.7595,,,,,,,,
AMP,"Ameriprise Financial, Inc.",345.23,36738410630.524,15.34305275,2.32654641,22.9206,22.51,,32974600000,106417000
BLK,"BlackRock, Inc.",751.3925,112855825170.11275,22.35512367,6.5709098,34.3072,33.97,,,150196000
PZA,Invesco National AMT-Free Municipal Bond ETFo,23.885,,,,,,,,
DWAW,AdvisorShares Dorsey Wright FSM All Cap World ETF,33.47,,,,,,,,
PPI,Investment Managers Series Trust II AXS Astoria Inflation Sensitive ETF,27.41,,,,,,,,
PFLD,AAM Low Duration Preferred and Income Securities ETF,22.0169,,,,,,,,
DNOV,FT Cboe Vest U.S. Equity Deep Buffer ETF - November,33.665,,,,,,,,
PRFD,PIMCO U.S. Treasury Index Fund PIMCO Preferred and Capital Securities Active Exchange-Traded Fund,50.6702,,,,,,,,
FSMO,Fidelity Small-Mid Cap Opportunities ETF,21.78,,,,,,,,
DSI,iShares MSCI KLD 400 Social ETF,75.81,,,,,,,,
ABT,Abbott Laboratories,109.9548,191714295497.674,28.11301457,4.41784757,,3.9303,,,1743570000
REMG,SSGA Active Trust SPDR Bloomberg SASB Emerging Markets ESG Select ETF,25.05,,,,,,,,
XWEB,SPDR S&P Internet ETF,75.04,,,,,,,,
NULV,Nuveen ESG Large-Cap Value ETF,35.19,,,,,,,,
TROO,"TROOPS, Inc.",2.69,273298616.44884485,,71.19378676,-0.0826,-0.0828,,,101598000
BNOV,Innovator U.S. Equity Buffer ETF - November,31.04,,,,,,,,
PNQI,Invesco Nasdaq Internet ETF,132.41,,,,,,,,
TRFK,Pacer Funds Pacer Data and Digital Revolution ETF,23.9089,,,,,,,,
UBCB,UBC Algorithmic Fundamentals ETF,18.03,,,,,,,,
TSLS,Direxion Daily TSLA Bear 1X Shares,33.6,,,,,,,,
XTJA,Innovator ETFs Trust Innovator U.S. Equity Accelerated Plus ETF - January,20.9,,,,,,,,
DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,13.27,,,,,,,,
SDD,ProShares UltraShort SmallCap600,22.31,,,,,,,,
HALL,"Hallmark Financial Services, Inc.",7.1801,13056882.43564753,,0.0460886,-56.836,4.9571,,139397000,1818480
TOKE,Cambria Cannabis ETF,6.985,,,,,,,,
GDST,Goldenstone Acquisition Limited,10.23,77709635,,,,-0.007,,75312700,7596250
TGIF,SoFi Weekly Income ETF,94.4216,,,,,,,,
SCZ,iShares MSCI EAFE Small-Cap ETF,60.8393,,,,,,,,
QLVE,FlexShares Emerging Markets Quality Low Volatility Index Fund,23.47,,,,,,,,
CMBS,iShares CMBS Bond ETF,47.0138,,,,,,,,
ALLY,Ally Financial Inc.,31.83,9505931735.72533,6.51236806,0.79335988,4.9932,5.03,,29352900000,298647000
HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,20.975,,,,,,,,
SCHZ,Schwab US Aggregate Bond ETF,47.045,,,,,,,,
FSEP,FT Cboe Vest U.S. Equity Buffer ETF - September,34.7145,,,,,,,,
FTSL,First Trust Senior Loan Fund ETF,45.51,,,,,,,,
UMPQ,Umpqua Holdings Corporation,17.675,3836417449.5527654,11.44998708,2.80306383,1.552,1.55,,5274330000,217053000
ROKT,SPDR S&P Kensho Final Frontiers ETF,41.64,,,,,,,,
GERM,ETFMG Treatments Testing and Advancements ETF,24.0501,,,,,,,,
FRTY,Alger Mid Cap 40 ETF,12.48,,,,,,,,
UYM,ProShares Ultra Basic Materials,24.7675,,,,,,,,
CVLY,"Codorus Valley Bancorp, Inc",24.17,230934813.48961797,11.46721272,2.3181415,2.1054,2.1017,,164902000,9554610
PFI,Invesco DWA Financial Momentum ETF,42.8872,,,,,,,,
IBTI,iShares iBonds Dec 2028 Term Treasury ETF,22.4,,,,,,,,
CLSA,Cabana Target Leading Sector Aggressive ETF,18.79,,,,,,,,
SUB,iShares Short-Term National Muni Bond ETF,104.93,,,,,,,,
CYA,Simplify Tail Risk Strategy ETF,10.905,,,,,,,,
SEED,Origin Agritech Limited,8.5899,54082512.13724655,,,,-2.5035,,,6296060
BTOG,Bit Origin Limited,0.257499,25889691.1747858,,,,0.0535,,,100543000
TBLD,Thornburg Income Builder Opportunities Trust,15.31,,,,,,,,
SAA,ProShares Ultra SmallCap600,23.69,,,,,,,,
EM,Smart Share Global Limited,1.2,320854430,,0.6843242,-0.2616,-3.782,,-236003000,221766585.5
PFG,Principal Financial Group Inc,93.39,22850927468.82816,4.51284986,1.26968614,20.9314,6.2682,,22519300000,244683000
GAA,Cambria Global Asset Allocation ETF,28.17,,,,,,,,
DRLL,EA Series Trust Strive U.S. Energy ETF,29.99,,,,,,,,
GEHI,"Gravitas Education Holdings, Inc.",16.9,26294008,,,,4.6888,,,1056215.1
YRD,Yiren Digital Ltd.,3.1244,289304816,,,,1.8778,,-306037000,85340651
RYLG,Global X Funds Global X Russell 2000 Covered Call & Growth ETF,26.0581,,,,,,,,
RJF,"Raymond James Financial, Inc.",111.99,24084971687.277714,15.57900312,2.03285262,7.3588,6.9763,,,215064000
JPSE,JPMorgan Diversified Return U.S. Small Cap Equity ETF,41.41,,,,,,,,
HIBS,Direxion Daily S&P 500 High Beta Bear 3X Shares,5.04,,,,,,,,
JIG,JPMorgan International Growth ETF,57.52,,,,,,,,
MOTO,SmartETFs Smart Transportation & Technology ETF,38.46,,,,,,,,
IZRL,ARK Israel Innovative Technology ETF,18.5,,,,,,,,
OPBK,OP Bancorp,11.37,172822175.85652176,5.39247866,1.65191322,2.1604,2.14,,167668000,15199800
SURE,AdvisorShares Insider Advantage ETF,92.64,,,,,,,,
SI,Silvergate Capital Corporation,13.2432,419261217.35434467,,,-29.9488,-30.0733,,4311220000,31658600
HYG,iShares iBoxx $ High Yield Corporate Bond ETF,75.855,,,,,,,,
PQDI,Principal Spectrum Tax-Advantaged Dividend Active ETF,18.9,,,,,,,,
FBMS,"The First Bancshares, Inc.",29.53,913918224.1323678,10.40841367,3.03643426,2.8737,2.84,,903447000,30948800
CCB,Coastal Financial Corporation,44.94,582513551.1020316,14.76962059,1.89094722,3.1348,3.01,,666560000,12962000
KRBN,KraneShares Global Carbon Strategy ETF,38.555,,,,,,,,
